generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
0,133,a6397141,true,0,0,8,6271477,454478,4421886,0
0,134,62366702,true,0,0,8,6271477,454478,4421886,0
0,135,e71a8518,true,0,0,8,6271477,454478,4421886,0
0,136,8c7ad0dc,true,0,0,8,6264076,453907,4429268,0
0,137,7076b06d,true,0,0,8,6264076,453907,4429268,0
0,138,54747de6,true,0,0,8,6264076,453907,4429268,0
0,139,38732b7b,true,0,0,8,6264076,453907,4429268,0
0,140,1c71e6f0,true,0,0,8,6264076,453907,4429268,0
0,141,88a45f20,true,0,0,8,6264076,453907,4429268,0
0,142,0d88bd3a,true,0,0,8,6264076,453907,4429268,0
0,143,c0a1c436,true,0,0,8,6264076,453907,4429268,0
0,144,3cada487,true,0,0,8,6264076,453907,4429268,0
0,145,18af690c,true,0,0,8,6264076,453907,4429268,0
0,146,74a83f91,true,0,0,8,6264076,453907,4429268,0
0,147,50aaf21a,true,0,0,8,6264076,453907,4429268,0
0,148,d3408b71,true,0,0,8,6264076,453907,4429268,0
0,149,91d6fa7c,true,0,0,8,6264076,453907,4429268,0
0,150,64fcf582,true,0,0,8,6264076,453907,4429268,0
0,151,a0f3e3c1,true,0,0,8,6264076,453907,4429268,0
0,152,25df01db,true,0,0,8,6264076,453907,4429268,0
0,153,350b2005,true,0,0,8,6256683,451844,4436650,0
0,154,c90740b4,true,0,0,8,6256683,451844,4436650,0
0,155,ed058d3f,true,0,0,8,6256683,451844,4436650,0
0,156,8102dba2,true,0,0,8,6256683,451844,4436650,0
0,157,a5001629,true,0,0,8,6256683,451844,4436650,0
0,158,31d5aff9,true,0,0,8,6256683,451844,4436650,0
0,159,b4f94de3,true,0,0,8,6256683,451844,4436650,0
0,160,79d034ef,true,0,0,8,6256683,451844,4436650,0
0,161,85dc545e,true,0,0,8,6256683,451844,4436650,0
0,162,a1de99d5,true,0,0,8,6256683,451844,4436650,0
0,163,cdd9cf48,true,0,0,8,6256683,451844,4436650,0
0,164,e9db02c3,true,0,0,8,6256683,451844,4436650,0
0,165,6a317ba8,true,0,0,8,6256683,451844,4436650,0
0,166,28a70aa5,true,0,0,8,6256683,451844,4436650,0
0,167,dd8d055b,true,0,0,8,6256683,451844,4436650,0
0,168,19821318,true,0,0,8,6256683,451844,4436650,0
0,169,9caef102,true,0,0,8,6256683,451844,4436650,0
0,170,bc8beabe,true,0,0,8,6249271,450306,4444032,0
0,171,40878a0f,true,0,0,8,6249271,450306,4444032,0
0,172,64854784,true,0,0,8,6249271,450306,4444032,0
0,173,08821119,true,0,0,8,6249271,450306,4444032,0
0,174,2c80dc92,true,0,0,8,6249271,450306,4444032,0
0,175,b8556542,true,0,0,8,6249271,450306,4444032,0
0,176,3d798758,true,0,0,8,6249271,450306,4444032,0
0,177,f050fe54,true,0,0,8,6249271,450306,4444032,0
0,178,0c5c9ee5,true,0,0,8,6249271,450306,4444032,0
0,179,285e536e,true,0,0,8,6249271,450306,4444032,0
0,180,445905f3,true,0,0,8,6249271,450306,4444032,0
0,181,605bc878,true,0,0,8,6249271,450306,4444032,0
0,182,e3b1b113,true,0,0,8,6249271,450306,4444032,0
0,183,a127c01e,true,0,0,8,6249271,450306,4444032,0
