generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
1,24,51f91fb7,true,0,0,8,6203250,5210057,0,0
1,25,5702f1fe,true,0,0,8,4629699,5205018,0,0
1,26,818d7060,true,0,0,8,5654465,5513637,0,0
1,27,8bc6f344,true,0,0,8,4257417,5011103,0,0
1,28,1f06b70c,true,0,0,8,4317373,5459633,0,0
1,29,9bd522f0,true,0,0,8,4181844,5164742,0,0
1,30,d22c046b,true,0,0,8,5491526,5520721,0,0
1,31,aef7d241,true,0,0,8,4280932,5520419,0,0
2,0,39828b72,true,0,0,8,11726919,3382828,0,0
2,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
2,2,56811231,true,0,0,8,7357151,3645711,0,0
2,3,d273b177,true,0,0,8,10328534,3736114,0,0
2,4,0bca2296,true,0,0,8,9532284,3904957,0,0
2,5,debd81f2,true,0,0,8,7248364,3751476,0,0
2,6,9e17925f,true,0,0,8,7024805,3963005,0,0
2,7,a295a401,true,0,0,8,8699227,4133842,0,0
2,8,a2890975,true,0,0,8,8197714,4047161,0,0
2,9,1b2f8e8d,true,0,0,8,6910756,4068771,0,0
2,10,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
2,11,0f6c2214,true,0,0,8,8038026,4144213,0,0
2,12,028f89f1,true,0,0,8,6795590,4174535,0,0
2,13,5c61d891,true,0,0,8,7879157,4241264,0,0
2,14,3b0750a6,true,0,0,8,7856047,4424785,0,0
2,15,5f754a9a,true,0,0,8,6679598,4280300,0,0
2,16,ca9aa0dd,true,0,0,8,7721340,4338316,0,0
2,17,a21374f9,true,0,0,8,7564837,4435368,0,0
2,18,f158116b,true,0,0,8,5850203,4346636,0,0
2,19,898f52f3,true,0,0,8,6563048,4386065,0,0
2,20,7f1402c2,true,0,0,8,7409848,4532420,0,0
2,21,a261ad50,true,0,0,8,6264076,4429268,0,0
2,22,aed807a1,true,0,0,8,6446208,4491829,0,0
2,23,7664bbd7,true,0,0,8,7130119,4710357,0,0
2,24,94ef98a9,true,0,0,8,5744032,4476306,0,0
2,25,033d2cc0,true,0,0,8,6329280,4597594,0,0
2,26,6657a99d,true,0,0,8,5401421,4632163,0,0
2,27,68255ddb,true,0,0,8,6861253,4885513,0,0
2,28,5030d645,true,0,0,8,6212485,4703359,0,0
2,29,29d0e5ec,true,0,0,8,6440762,5034624,0,0
2,30,300bce85,true,0,0,8,4535008,4789582,0,0
2,31,7d34aa62,true,0,0,8,5045111,4848376,0,0
3,0,39828b72,true,0,0,8,11726919,3382828,0,0
3,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
3,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
3,3,d273b177,true,0,0,8,10328534,3736114,0,0
3,4,ea14ef6f,true,0,0,8,9116166,3489109,0,0
3,5,0bca2296,true,0,0,8,9532284,3904957,0,0
3,6,fdeae380,true,0,0,8,8962123,3583719,0,0
3,7,56811231,true,0,0,8,7357151,3645711,0,0
3,8,78d2ff52,true,0,0,8,8806939,3678328,0,0
3,9,a295a401,true,0,0,8,8699227,4133842,0,0
3,10,debd81f2,true,0,0,8,7248364,3751476,0,0
3,11,6172f82e,true,0,0,8,8651055,3772937,0,0
3,12,3c883b45,true,0,0,8,8494744,3867546,0,0
3,13,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
3,14,ea72232c,true,0,0,8,8338355,3962156,0,0
3,15,9e17925f,true,0,0,8,7024805,3963005,0,0
3,16,a2890975,true,0,0,8,8197714,4047161,0,0
3,17,cd25767e,true,0,0,8,8182227,4056765,0,0
3,18,0f6c2214,true,0,0,8,8038026,4144213,0,0
3,19,1b2f8e8d,true,0,0,8,6910756,4068771,0,0
3,20,60c05d1f,true,0,0,8,8026623,4151374,0,0
3,21,028f89f1,true,0,0,8,6795590,4174535,0,0
3,22,5c61d891,true,0,0,8,7879157,4241264,0,0
3,23,3b0750a6,true,0,0,8,7856047,4424785,0,0
3,24,5f754a9a,true,0,0,8,6679598,4280300,0,0
3,25,ca9aa0dd,true,0,0,8,7721340,4338316,0,0
3,26,a21374f9,true,0,0,8,7564837,4435368,0,0
3,27,f158116b,true,0,0,8,5850203,4346636,0,0
3,28,898f52f3,true,0,0,8,6563048,4386065,0,0
3,29,7f1402c2,true,0,0,8,7409848,4532420,0,0
3,30,a261ad50,true,0,0,8,6264076,4429268,0,0
3,31,aed807a1,true,0,0,8,6446208,4491829,0,0
4,0,39828b72,true,0,0,8,11726919,3382828,0,0
4,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
4,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
4,3,d273b177,true,0,0,8,10328534,3736114,0,0
4,4,ea14ef6f,true,0,0,8,9116166,3489109,0,0
4,5,0bca2296,true,0,0,8,9532284,3904957,0,0
4,6,fdeae380,true,0,0,8,8962123,3583719,0,0
4,7,56811231,true,0,0,8,7357151,3645711,0,0
