generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
3,6,a777f604,true,0,0,8,5956978,390197,4734538,0
3,7,a777f604,true,0,0,8,5956978,390197,4734538,0
3,8,76e45c7f,true,0,0,8,5953609,427834,4738303,0
3,9,a777f604,true,0,0,8,5956978,390197,4734538,0
3,10,a777f604,true,0,0,8,5956978,390197,4734538,0
3,11,430a0f7a,true,0,0,8,6290993,478652,4402767,0
3,12,56021f6f,true,0,0,8,6269998,476277,4423738,0
3,13,56021f6f,true,0,0,8,6269998,476277,4423738,0
3,14,813d1841,true,0,0,8,6298202,458437,4395132,0
3,15,ce8e1200,true,0,0,8,6275537,459006,4417838,0
3,16,ffc85bb8,true,0,0,8,6270411,461473,4422950,0
3,17,add23ff1,true,0,0,8,6242450,459882,4450842,0
3,18,7254fb27,true,0,0,8,6240673,462223,4452613,0
3,19,20788778,true,0,0,8,6212578,461501,4480597,0
3,20,c530fae6,true,0,0,8,6207271,464577,4485876,0
3,21,ea4cf700,true,0,0,8,6206940,464905,4486651,0
3,22,2674d05f,true,0,0,8,6185871,460700,4507622,0
3,23,5cdeb044,true,0,0,8,6187562,461108,4505942,0
3,24,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
3,25,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
3,26,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
3,27,f6e804be,true,0,0,8,6143702,454085,4549564,0
3,28,f6e804be,true,0,0,8,6143702,454085,4549564,0
3,29,28fb93ea,true,0,0,8,6122610,455087,4570535,0
3,30,28fb93ea,true,0,0,8,6122610,455087,4570535,0
3,31,74edae12,true,0,0,8,6101498,452008,4591506,0
3,32,a870e830,true,0,0,8,6101498,451748,4591506,0
3,33,74edae12,true,0,0,8,6101498,452008,4591506,0
3,34,6bfadb15,true,0,0,8,6080367,447501,4612477,0
3,35,6bfadb15,true,0,0,8,6080367,447501,4612477,0
3,36,67e82443,true,0,0,8,6059248,443519,4633448,0
3,37,67e82443,true,0,0,8,6059248,443519,4633448,0
3,38,67e82443,true,0,0,8,6059248,443519,4633448,0
3,39,74fc857f,true,0,0,8,6038117,439894,4654419,0
3,40,74fc857f,true,0,0,8,6038117,439894,4654419,0
3,41,a777f604,true,0,0,8,5956978,390197,4734538,0
3,42,4cdca64e,true,0,0,8,6016990,438322,4675390,0
3,43,4cdca64e,true,0,0,8,6016990,438322,4675390,0
3,44,1bc07e5c,true,0,0,8,6011043,439346,4681246,0
3,45,59f0dd46,true,0,0,8,5995857,434582,4696361,0
3,46,53daf824,true,0,0,8,5974732,430272,4717332,0
3,47,36ad2cfc,true,0,0,8,5974732,430598,4717332,0
4,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
4,1,e75c07b4,true,0,0,8,5986911,447702,4705194,0
4,2,9654b3d2,true,0,0,8,5960561,448339,4731369,0
4,3,e605efc2,true,0,0,8,5958958,455495,4732975,0
4,4,a777f604,true,0,0,8,5956978,390197,4734538,0
4,5,a777f604,true,0,0,8,5956978,390197,4734538,0
4,6,a777f604,true,0,0,8,5956978,390197,4734538,0
4,7,a777f604,true,0,0,8,5956978,390197,4734538,0
4,8,76e45c7f,true,0,0,8,5953609,427834,4738303,0
4,9,a777f604,true,0,0,8,5956978,390197,4734538,0
4,10,a777f604,true,0,0,8,5956978,390197,4734538,0
4,11,430a0f7a,true,0,0,8,6290993,478652,4402767,0
4,12,56021f6f,true,0,0,8,6269998,476277,4423738,0
4,13,56021f6f,true,0,0,8,6269998,476277,4423738,0
4,14,813d1841,true,0,0,8,6298202,458437,4395132,0
4,15,ce8e1200,true,0,0,8,6275537,459006,4417838,0
4,16,ffc85bb8,true,0,0,8,6270411,461473,4422950,0
4,17,add23ff1,true,0,0,8,6242450,459882,4450842,0
4,18,7254fb27,true,0,0,8,6240673,462223,4452613,0
4,19,20788778,true,0,0,8,6212578,461501,4480597,0
4,20,c530fae6,true,0,0,8,6207271,464577,4485876,0
4,21,ea4cf700,true,0,0,8,6206940,464905,4486651,0
4,22,2674d05f,true,0,0,8,6185871,460700,4507622,0
4,23,5cdeb044,true,0,0,8,6187562,461108,4505942,0
4,24,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
4,25,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
4,26,29f7ff6a,true,0,0,8,6164796,458316,4528593,0
4,27,f6e804be,true,0,0,8,6143702,454085,4549564,0
4,28,f6e804be,true,0,0,8,6143702,454085,4549564,0
4,29,28fb93ea,true,0,0,8,6122610,455087,4570535,0
4,30,28fb93ea,true,0,0,8,6122610,455087,4570535,0
4,31,74edae12,true,0,0,8,6101498,452008,4591506,0
4,32,a870e830,true,0,0,8,6101498,451748,4591506,0
4,33,74edae12,true,0,0,8,6101498,452008,4591506,0
4,34,6bfadb15,true,0,0,8,6080367,447501,4612477,0
4,35,6bfadb15,true,0,0,8,6080367,447501,4612477,0
4,36,67e82443,true,0,0,8,6059248,443519,4633448,0
4,37,67e82443,true,0,0,8,6059248,443519,4633448,0
4,38,67e82443,true,0,0,8,6059248,443519,4633448,0
4,39,74fc857f,true,0,0,8,6038117,439894,4654419,0
4,40,74fc857f,true,0,0,8,6038117,439894,4654419,0
4,41,a777f604,true,0,0,8,5956978,390197,4734538,0
4,42,4cdca64e,true,0,0,8,6016990,438322,4675390,0
4,43,4cdca64e,true,0,0,8,6016990,438322,4675390,0
4,44,1bc07e5c,true,0,0,8,6011043,439346,4681246,0
4,45,59f0dd46,true,0,0,8,5995857,434582,4696361,0
4,46,53daf824,true,0,0,8,5974732,430272,4717332,0
4,47,36ad2cfc,true,0,0,8,5974732,430598,4717332,0
5,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
5,1,e46ef81d,true,0,0,8,6168505,472942,4524465,0
5,2,e46ef81d,true,0,0,8,6168505,472942,4524465,0
5,3,e46ef81d,true,0,0,8,6168505,472942,4524465,0
5,4,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,5,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,6,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,7,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,8,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,9,faefa915,true,0,0,8,6175447,474318,4517562,0
5,10,faefa915,true,0,0,8,6175447,474318,4517562,0
5,11,430a0f7a,true,0,0,8,6290993,478652,4402767,0
