# KSA64 aligned steady 5 m/s (Up to date)
# 1552 data points written for 20 variables.
#
# [FlightDataType.FlightDataType.TYPE_TIME] (s),[FlightDataType.FlightDataType.TYPE_ALTITUDE] (m),[FlightDataType.FlightDataType.TYPE_POSITION_X] (m),[FlightDataType.FlightDataType.TYPE_POSITION_Y] (m),[FlightDataType.FlightDataType.TYPE_POSITION_XY] (m),[FlightDataType.FlightDataType.TYPE_VELOCITY_TOTAL] (m/s),[FlightDataType.FlightDataType.TYPE_ACCELERATION_TOTAL] (m/s²),[FlightDataType.FlightDataType.TYPE_MACH_NUMBER] (​),[FlightDataType.FlightDataType.TYPE_AOA] (rad),[FlightDataType.FlightDataType.TYPE_PITCH_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_YAW_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_MASS] (kg),[FlightDataType.FlightDataType.TYPE_CP_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_CG_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_STABILITY] (​),[FlightDataType.FlightDataType.TYPE_DRAG_COEFF] (​),[FlightDataType.FlightDataType.TYPE_THRUST_FORCE] (N),[FlightDataType.FlightDataType.TYPE_AIR_DENSITY] (kg/m³),[FlightDataType.FlightDataType.TYPE_WIND_VELOCITY] (m/s),[FlightDataType.FlightDataType.TYPE_TIME_STEP] (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
10.269808594,716.29361659,-0.489487707,126.894704345,126.895648424,18.393968237,9.984542068,0.063702988,0.01121386,0.29284822,-0.000097166,2.331111473,1.559254387,0.973545811,10.158322795,1.265436565,0,1.143361643,5,0.01
10.279808594,716.448086334,-0.49016144,126.993773238,126.994719179,18.30811673,9.980898423,0.0634833,0.011387459,0.294637157,-0.00009755,2.331111473,1.559139049,0.973545811,10.156322414,1.265429293,0,1.143344485,5,0.01
10.289808594,716.601558589,-0.490835144,127.092807463,127.093755267,18.222440471,9.977259729,0.063264315,0.011563663,0.296437081,-0.000097803,2.331111473,1.559022033,0.973545811,10.15429293,1.265422059,0,1.143327438,5,0.01
10.299808594,716.75403372,-0.491508821,127.191807063,127.192756731,18.136941286,9.973625851,0.063046039,0.011742503,0.298247697,-0.000097971,2.331111473,1.55890332,0.973545811,10.152234019,1.265414864,0,1.143310501,5,0.01
10.309808594,716.905512088,-0.492182468,127.290772082,127.291723614,18.051621032,9.96999665,0.062828477,0.011924012,0.300069365,-0.000098255,2.331111473,1.558782891,0.973545811,10.150145348,1.265407707,0,1.143293675,5,0.01
10.319808594,717.055994054,-0.492856084,127.389702562,127.39065596,17.966481599,9.966371993,0.062611636,0.012108221,0.30190167,-0.000098621,2.331111473,1.558660729,0.973545811,10.148026598,1.26540059,0,1.143276959,5,0.01
10.329808594,717.20547998,-0.493529669,127.488598548,127.489553812,17.88152491,9.962751729,0.062395521,0.012295163,0.303744738,-0.000098598,2.331111473,1.558536811,0.973545811,10.145877418,1.265393511,0,1.143260354,5,0.01
10.339808594,717.353970227,-0.494203221,127.58746008,127.588417212,17.796752924,9.959135723,0.062180139,0.012484871,0.305598886,-0.00009876,2.331111473,1.558411121,0.973545811,10.143697487,1.265386471,0,1.143243859,5,0.01
10.349808594,717.501465155,-0.494876739,127.686287202,127.687246202,17.712167632,9.955523843,0.061965494,0.012677375,0.307463697,-0.000098843,2.331111473,1.558283639,0.973545811,10.141486487,1.265379469,0,1.143227475,5,0.01
10.359808594,717.647965124,-0.495550223,127.785079956,127.786040824,17.627771062,9.95191594,0.061751594,0.012872711,0.309339409,-0.000098949,2.331111473,1.558154346,0.973545811,10.139244074,1.265372507,0,1.143211201,5,0.01
10.369808594,717.793470493,-0.496223671,127.883838382,127.884801119,17.543565276,9.948311882,0.061538445,0.013070908,0.311225979,-0.000098889,2.331111473,1.558023223,0.973545811,10.136969932,1.265365583,0,1.143195038,5,0.01
10.379808594,717.937981622,-0.496897082,127.982562523,127.98352713,17.459552375,9.944711528,0.061326051,0.013272001,0.31312333,-0.000098979,2.331111473,1.557890252,0.973545811,10.134663731,1.265358699,0,1.143178985,5,0.01
10.389808594,718.08149887,-0.497570455,128.08125242,128.082218898,17.375734494,9.94111474,0.061114421,0.013476021,0.315031707,-0.000099185,2.331111473,1.557755415,0.973545811,10.132325152,1.265351853,0,1.143163042,5,0.01
10.399808594,718.224022595,-0.498243789,128.179908113,128.180876463,17.292113807,9.9375214,0.06090356,0.013682998,0.316951111,-0.000099163,2.331111473,1.557618693,0.973545811,10.129953905,1.265345046,0,1.14314721,5,0.01
10.409808594,718.365553155,-0.498917083,128.278529644,128.279499866,17.208692528,9.933931369,0.060693474,0.013892964,0.318881217,-0.00009929,2.331111473,1.55748007,0.973545811,10.127549671,1.265338278,0,1.143131488,5,0.01
10.419808594,718.506090908,-0.499590336,128.377117052,128.378089147,17.125472906,9.930344512,0.06048417,0.014105951,0.320822221,-0.000099318,2.331111473,1.557339527,0.973545811,10.125112136,1.265331549,0,1.143115876,5,0.01
10.429808594,718.645636211,-0.500263546,128.475670379,128.476644348,17.042457233,9.926760696,0.060275655,0.01432199,0.322774068,-0.000099416,2.331111473,1.557197046,0.973545811,10.122640995,1.26532486,0,1.143100374,5,0.01
10.439808594,718.784189423,-0.500936714,128.574189664,128.575165507,16.95964784,9.923179789,0.060067935,0.014541112,0.324736794,-0.000099332,2.331111473,1.557052609,0.973545811,10.120135945,1.265318209,0,1.143084982,5,0.01
10.449808594,718.921750898,-0.501609837,128.672674947,128.673652666,16.877047098,9.91960166,0.059861017,0.014763349,0.326710312,-0.000099362,2.331111473,1.556906201,0.973545811,10.117596687,1.265311598,0,1.1430697,5,0.01
10.459808594,719.058320996,-0.502282914,128.771126268,128.772105863,16.79465742,9.916026173,0.059654907,0.014988731,0.328694638,-0.00009924,2.331111473,1.556757802,0.973545811,10.115022919,1.265305025,0,1.143054528,5,0.01
10.469808594,719.193900071,-0.502955945,128.869543667,128.870525139,16.712481264,9.912453207,0.059449612,0.015217289,0.330689874,-0.000099134,2.331111473,1.556607398,0.973545811,10.112414362,1.265298492,0,1.143039467,5,0.01
10.479808594,719.32848848,-0.503628929,128.967927183,128.968910533,16.630521126,9.908882635,0.059245139,0.015449052,0.332695781,-0.000099067,2.331111473,1.556454972,0.973545811,10.109770735,1.265291998,0,1.143024515,5,0.01
10.489808594,719.462086579,-0.504301863,129.066276856,129.067262084,16.548779551,9.905314319,0.059041495,0.015684052,0.334712337,-0.00009881,2.331111473,1.556300507,0.973545811,10.107091739,1.265285544,0,1.143009673,5,0.01
10.499808594,719.594694723,-0.504974749,129.164592724,129.165579831,16.467259123,9.901748143,0.058838688,0.015922316,0.336740011,-0.000098605,2.331111473,1.556143987,0.973545811,10.104377117,1.265279128,0,1.142994941,5,0.01
10.509808594,719.726313268,-0.505647583,129.262874827,129.263863814,16.385962476,9.898183995,0.058636723,0.016163872,0.33877835,-0.000098371,2.331111473,1.555985399,0.973545811,10.101626624,1.265272753,0,1.142980319,5,0.01
10.519808594,719.85694257,-0.506320365,129.361123205,129.362114072,16.304892288,9.894621751,0.058435608,0.016408748,0.34082742,-0.000098465,2.331111473,1.555824728,0.973545811,10.098839997,1.265266416,0,1.142965807,5,0.01
10.529808594,719.986582983,-0.506993095,129.459337895,129.460330643,16.224051281,9.891061286,0.058235351,0.016656974,0.342887054,-0.000098352,2.331111473,1.555661958,0.973545811,10.096016974,1.265260119,0,1.142951405,5,0.01
10.539808594,720.115234862,-0.507665771,129.557518937,129.558513567,16.14344223,9.887502474,0.058035958,0.016908577,0.344957219,-0.00009824,2.331111473,1.555497075,0.973545811,10.093157302,1.265253862,0,1.142937112,5,0.01
10.549808594,720.242898563,-0.508338391,129.65566637,129.656662883,16.063067953,9.883945207,0.057837438,0.017163584,0.34703824,-0.000097994,2.331111473,1.555330066,0.973545811,10.090260754,1.265247644,0,1.142922929,5,0.01
10.559808594,720.369574439,-0.509010956,129.753780233,129.754778629,15.982931319,9.880389375,0.057639796,0.017422019,0.349129971,-0.000097912,2.331111473,1.555160918,0.973545811,10.087327113,1.265241466,0,1.142908856,5,0.01
10.569808594,720.495262845,-0.509683463,129.851860565,129.852860844,15.903035247,9.876834873,0.057443042,0.017683907,0.351232181,-0.000097734,2.331111473,1.554989619,0.973545811,10.084356176,1.265235327,0,1.142894892,5,0.01
10.579808594,720.619964136,-0.510355912,129.949907403,129.950909567,15.823382706,9.873281583,0.057247181,0.017949275,0.353344858,-0.000097721,2.331111473,1.554816158,0.973545811,10.081347717,1.265229228,0,1.142881038,5,0.01
10.589808594,720.743678666,-0.511028301,130.047920788,130.048924837,15.743976716,9.869729398,0.057052223,0.018218146,0.355467991,-0.000097583,2.331111473,1.554640521,0.973545811,10.07830154,1.265223169,0,1.142867293,5,0.01
10.599808594,720.866406788,-0.511700631,130.145900759,130.146906693,15.66482035,9.866178213,0.056858175,0.018490543,0.357601705,-0.000097553,2.331111473,1.554462699,0.973545811,10.075217458,1.26521715,0,1.142853658,5,0.01
10.609808594,720.988148857,-0.512372898,130.243847353,130.244855174,15.585916733,9.862627932,0.056665043,0.018766487,0.359745781,-0.00009734,2.331111473,1.554282682,0.973545811,10.072095305,1.265211171,0,1.142840132,5,0.01
10.619808594,721.108905227,-0.513045104,130.341760611,130.342770319,15.507269045,9.859078454,0.056472837,0.019046002,0.36190011,-0.000097018,2.331111473,1.55410046,0.973545811,10.068934913,1.265205232,0,1.142826716,5,0.01
10.629808594,721.228676252,-0.513717245,130.439640572,130.440652167,15.428880518,9.855529676,0.056281564,0.019329107,0.364064784,-0.000096865,2.331111473,1.553916024,0.973545811,10.065736119,1.265199332,0,1.142813409,5,0.01
10.639808594,721.347462285,-0.514389322,130.537487274,130.538500758,15.350754441,9.851981509,0.056091232,0.019615822,0.366239772,-0.000096742,2.331111473,1.553729366,0.973545811,10.062498792,1.265193473,0,1.142800212,5,0.01
10.649808594,721.46526368,-0.515061333,130.635300757,130.63631613,15.27289416,9.848433863,0.055901849,0.019906166,0.368424873,-0.000096718,2.331111473,1.55354048,0.973545811,10.059222806,1.265187654,0,1.142787124,5,0.01
10.659808594,721.58208079,-0.515733278,130.733081061,130.734098323,15.195303076,9.844886649,0.055713423,0.020200155,0.370620177,-0.000096501,2.331111473,1.553349357,0.973545811,10.055908044,1.265181875,0,1.142774145,5,0.01
10.669808594,721.69791397,-0.516405155,130.830828225,130.831847378,15.117984649,9.841339786,0.055525962,0.020497806,0.372825606,-0.000096269,2.331111473,1.553155993,0.973545811,10.052554415,1.265176137,0,1.142761275,5,0.01
10.679808594,721.812763573,-0.517076963,130.928542289,130.929563333,15.040942399,9.837793195,0.055339475,0.020799135,0.375040907,-0.000096131,2.331111473,1.552960384,0.973545811,10.049161836,1.265170438,0,1.142748515,5,0.01
10.689808594,721.926629952,-0.5177487,131.026223294,131.027246229,14.964179902,9.834246795,0.055153969,0.021104154,0.37726629,-0.000096183,2.331111473,1.552762525,0.973545811,10.045730232,1.265164781,0,1.142735864,5,0.01
10.699808594,722.039513461,-0.518420367,131.12387128,131.124896107,14.887700797,9.830700522,0.054969453,0.021412876,0.379501602,-0.000096117,2.331111473,1.552562413,0.973545811,10.042259566,1.265159163,0,1.142723322,5,0.01
10.709808594,722.151414453,-0.519091962,131.221486286,131.222513006,14.811508784,9.827154304,0.054785936,0.021725311,0.381746745,-0.000096037,2.331111473,1.552360047,0.973545811,10.038749801,1.265153587,0,1.142710889,5,0.01
10.719808594,722.262333281,-0.519763484,131.319068355,131.320096968,14.735607624,9.823608078,0.054603426,0.02204147,0.384001593,-0.000095819,2.331111473,1.552155426,0.973545811,10.03520092,1.265148051,0,1.142698565,5,0.01
10.729808594,722.3722703,-0.520434932,131.416617527,131.417648034,14.660001142,9.82006178,0.054421931,0.022361361,0.386266004,-0.00009568,2.331111473,1.551948549,0.973545811,10.031612916,1.265142555,0,1.14268635,5,0.01
10.739808594,722.481225863,-0.521106304,131.514133844,131.515166246,14.584693225,9.816515355,0.054241461,0.022684991,0.388540107,-0.000095591,2.331111473,1.551739417,0.973545811,10.027985813,1.265137101,0,1.142674244,5,0.01
10.749808594,722.589200322,-0.5217776,131.611617348,131.612651644,14.509687828,9.812968754,0.054062023,0.023012365,0.390823649,-0.000095619,2.331111473,1.551528033,0.973545811,10.024319651,1.265131687,0,1.142662248,5,0.01
10.759808594,722.696194032,-0.522448819,131.70906808,131.710104272,14.434988967,9.809421926,0.053883627,0.023343486,0.393116557,-0.000095703,2.331111473,1.551314401,0.973545811,10.02061448,1.265126315,0,1.14265036,5,0.01
10.769808594,722.802207346,-0.52311996,131.806486084,131.807524172,14.360600727,9.805874828,0.053706281,0.023678356,0.395418773,-0.000095659,2.331111473,1.551098523,0.973545811,10.016870378,1.265120983,0,1.14263858,5,0.01
10.779808594,722.907240617,-0.523791022,131.903871402,131.904911386,14.28652726,9.802327424,0.053529994,0.024016975,0.397730225,-0.000095591,2.331111473,1.550880407,0.973545811,10.013087445,1.265115692,0,1.14262691,5,0.01
10.789808594,723.011294199,-0.524462003,132.001224077,132.002265959,14.212772784,9.798779682,0.053354775,0.024359342,0.400050788,-0.000095566,2.331111473,1.550660059,0.973545811,10.009265801,1.265110443,0,1.142615349,5,0.01
10.799808594,723.114368446,-0.525132903,132.098544154,132.099587933,14.139341588,9.795231574,0.053180633,0.024705452,0.402380317,-0.000095403,2.331111473,1.550437486,0.973545811,10.005405585,1.265105235,0,1.142603896,5,0.01
10.809808594,723.21646371,-0.52580372,132.195831677,132.196877354,14.066238029,9.791683076,0.053007578,0.0250553,0.404718771,-0.000095244,2.331111473,1.550212699,0.973545811,10.00150696,1.265100068,0,1.142592552,5,0.01
10.819808594,723.317580347,-0.526474454,132.29308669,132.294134267,13.993466534,9.788134174,0.052835617,0.025408879,0.407065944,-0.000095066,2.331111473,1.549985709,0.973545811,9.997570114,1.265094943,0,1.142581317,5,0.01
10.829808594,723.417718708,-0.527145104,132.39030924,132.391358715,13.921031603,9.784584859,0.052664761,0.025766177,0.409421888,-0.000095005,2.331111473,1.549756527,0.973545811,9.993595266,1.265089859,0,1.14257019,5,0.01
10.839808594,723.516879148,-0.527815668,132.487499371,132.488550747,13.848937805,9.78103513,0.052495019,0.026127183,0.41178646,-0.000094972,2.331111473,1.549525168,0.973545811,9.989582654,1.265084817,0,1.142559172,5,0.01
10.849808594,723.61506202,-0.528486146,132.584657131,132.585710407,13.777189784,9.777484991,0.052326399,0.026491882,0.414159452,-0.000094967,2.331111473,1.549291647,0.973545811,9.985532547,1.265079817,0,1.142548262,5,0.01
10.859808594,723.712267678,-0.529156536,132.681782566,132.682837743,13.705792255,9.773934452,0.052158911,0.026860257,0.416540711,-0.000095032,2.331111473,1.54905598,0.973545811,9.981445234,1.265074859,0,1.142537461,5,0.01
10.869808594,723.808496475,-0.529826838,132.778875724,132.779932803,13.634750009,9.770383522,0.051992565,0.027232289,0.418930157,-0.000095174,2.331111473,1.548818187,0.973545811,9.977321023,1.265069942,0,1.142526769,5,0.01
10.879808594,723.903748767,-0.530497051,132.875936655,132.876995635,13.56406791,9.766832229,0.05182737,0.027607957,0.421327634,-0.000095206,2.331111473,1.548578285,0.973545811,9.973160262,1.265065068,0,1.142516185,5,0.01
10.889808594,723.998024905,-0.531167173,132.972965406,132.974026289,13.493750899,9.763280601,0.051663335,0.027987236,0.423733173,-0.000095237,2.331111473,1.548336298,0.973545811,9.968963326,1.265060235,0,1.142505709,5,0.01
10.899808594,724.091325243,-0.531837204,133.069962028,133.071024813,13.423803991,9.759728682,0.051500471,0.028370099,0.426146456,-0.000095288,2.331111473,1.548092249,0.973545811,9.964730626,1.265055445,0,1.142495342,5,0.01
10.909808594,724.183650137,-0.532507143,133.166926571,133.16799126,13.354232278,9.756176518,0.051338785,0.028756515,0.428567484,-0.000095444,2.331111473,1.547846163,0.973545811,9.960462596,1.265050697,0,1.142485083,5,0.01
10.919808594,724.274999938,-0.533176988,133.263859086,133.264925679,13.28504093,9.752624161,0.051178289,0.029146452,0.430995848,-0.000095491,2.331111473,1.547598067,0.973545811,9.956159698,1.265045992,0,1.142474933,5,0.01
10.929808594,724.365375002,-0.533846738,133.360759627,133.361828124,13.216235195,9.74907167,0.051018991,0.029539876,0.433431724,-0.000095555,2.331111473,1.547347988,0.973545811,9.95182242,1.265041329,0,1.14246489,5,0.01
10.939808594,724.45477568,-0.534516394,133.457628245,133.458698647,13.147820396,9.745519119,0.050860902,0.029936746,0.435874667,-0.000095676,2.331111473,1.547095958,0.973545811,9.947451296,1.265036709,0,1.142454956,5,0.01
10.949808594,724.543202329,-0.535185953,133.554464995,133.555537302,13.079801939,9.741966578,0.050704032,0.030337024,0.438324589,-0.000095959,2.331111473,1.546842008,0.973545811,9.943046871,1.265032131,0,1.14244513,5,0.01
10.959808594,724.6306553,-0.535855416,133.651269931,133.652344144,13.012185306,9.738414141,0.050548389,0.030740664,0.440781562,-0.000096217,2.331111473,1.546586172,0.973545811,9.938609746,1.265027596,0,1.142435413,5,0.01
10.969808594,724.717134947,-0.53652478,133.74804311,133.749119229,12.944976058,9.734861906,0.050393984,0.031147617,0.44324517,-0.000096373,2.331111473,1.546328487,0.973545811,9.934140551,1.265023105,0,1.142425803,5,0.01
10.979808594,724.802641625,-0.537194045,133.844784587,133.845862613,12.878179839,9.731309978,0.050240827,0.031557833,0.445715397,-0.000096582,2.331111473,1.546068991,0.973545811,9.929639946,1.265018656,0,1.142416302,5,0.01
10.989808594,724.887175687,-0.53786321,133.94149442,133.942574353,12.811802369,9.727758479,0.050088927,0.031971257,0.448191977,-0.000096821,2.331111473,1.545807725,0.973545811,9.925108636,1.26501425,0,1.142406908,5,0.01
10.999808594,724.970737485,-0.538532274,134.038172669,134.039254509,12.745849451,9.724207535,0.049938295,0.03238783,0.450674827,-0.00009708,2.331111473,1.54554473,0.973545811,9.920547356,1.265009888,0,1.142397623,5,0.01
11.009808594,725.053327374,-0.539201236,134.134819392,134.13590314,12.680326967,9.720657286,0.04978894,0.03280749,0.453163692,-0.000097189,2.331111473,1.545280053,0.973545811,9.91595688,1.265005569,0,1.142388445,5,0.01
11.019808594,725.134945706,-0.539870095,134.231434651,134.232520308,12.61524088,9.717107876,0.049640873,0.033230173,0.455658267,-0.000097497,2.331111473,1.545013738,0.973545811,9.911338009,1.265001294,0,1.142379376,5,0.01
11.029808594,725.215592836,-0.540538851,134.328018507,134.329106073,12.550597234,9.713559461,0.049494103,0.033655811,0.458158555,-0.000097779,2.331111473,1.544745834,0.973545811,9.906691584,1.264997062,0,1.142370414,5,0.01
11.039808594,725.295269114,-0.541207502,134.424571023,134.425660498,12.486402153,9.710012209,0.049348641,0.034084331,0.460664113,-0.000097991,2.331111473,1.544476393,0.973545811,9.902018486,1.264992874,0,1.14236156,5,0.01
11.049808594,725.373974896,-0.541876048,134.521092265,134.522183649,12.422661841,9.706466295,0.049204496,0.034515658,0.463174887,-0.000098414,2.331111473,1.544205466,0.973545811,9.897319623,1.26498873,0,1.142352814,5,0.01
11.059808594,725.451710533,-0.542544487,134.617582296,134.61867559,12.359382583,9.702921917,0.049061679,0.03494971,0.465690841,-0.000098743,2.331111473,1.543933109,0.973545811,9.89259597,1.26498463,0,1.142344176,5,0.01
11.069808594,725.528476377,-0.54321282,134.714041184,134.715136389,12.296570743,9.699379282,0.0489202,0.035386404,0.468211452,-0.000099129,2.331111473,1.543659382,0.973545811,9.88784853,1.264980574,0,1.142335645,5,0.01
11.079808594,725.604272782,-0.543881044,134.810468997,134.811566112,12.234232766,9.695838599,0.048780069,0.035825652,0.470736744,-0.000099499,2.331111473,1.543384341,0.973545811,9.883078332,1.264976562,0,1.142327222,5,0.01
11.089808594,725.679100098,-0.544549159,134.906865803,134.90796483,12.172375175,9.692300102,0.048641296,0.036267361,0.473266327,-0.000099836,2.331111473,1.543108052,0.973545811,9.878286468,1.264972594,0,1.142318907,5,0.01
11.099808594,725.752958678,-0.545217164,135.003231674,135.004332613,12.111004573,9.688764029,0.04850389,0.036711435,0.475800012,-0.000100163,2.331111473,1.542830578,0.973545811,9.87347405,1.264968671,0,1.1423107,5,0.01
11.109808594,725.825848874,-0.545885058,135.099566682,135.100669532,12.05012764,9.685230635,0.048367864,0.037157774,0.478337678,-0.000100563,2.331111473,1.542551986,0.973545811,9.868642245,1.264964792,0,1.1423026,5,0.01
11.119808594,725.897771036,-0.546552841,135.195870899,135.196975662,11.989751135,9.681700193,0.048233225,0.037606271,0.480879121,-0.000100883,2.331111473,1.542272346,0.973545811,9.863792269,1.264960959,0,1.142294607,5,0.01
11.129808594,725.968725515,-0.547220512,135.292144401,135.293251077,11.929881891,9.678172989,0.048099985,0.038056817,0.483423905,-0.000101297,2.331111473,1.54199173,0.973545811,9.858925376,1.264957169,0,1.142286722,5,0.01
11.139808594,726.038712662,-0.54788807,135.388387264,135.389495853,11.870526818,9.674649314,0.047968154,0.038509299,0.485971896,-0.000101725,2.331111473,1.541710214,0.973545811,9.85404285,1.264953425,0,1.142278945,5,0.01
11.149808594,726.107732827,-0.548555513,135.484599565,135.485710068,11.811692903,9.67112948,0.047837742,0.038963598,0.488522797,-0.000102087,2.331111473,1.541427873,0.973545811,9.849146027,1.264949726,0,1.142271275,5,0.01
11.159808594,726.175786359,-0.549222842,135.580781385,135.581893801,11.753387202,9.667613813,0.047708759,0.039419591,0.491076398,-0.000102494,2.331111473,1.541144787,0.973545811,9.844236287,1.264946072,0,1.142263712,5,0.01
11.169808594,726.242873608,-0.549890055,135.676932803,135.678047133,11.695616846,9.664102654,0.047581214,0.039877152,0.493632435,-0.00010298,2.331111473,1.540861038,0.973545811,9.839315053,1.264942464,0,1.142256257,5,0.01
11.179808594,726.308994923,-0.550557152,135.773053903,135.774170148,11.638389037,9.660596369,0.04745512,0.040336146,0.496190784,-0.000103524,2.331111473,1.540576713,0.973545811,9.834383808,1.2649389,0,1.142248909,5,0.01
11.189808594,726.374150651,-0.551224131,135.869144768,135.870262928,11.581711046,9.657095325,0.047330484,0.040796436,0.498750894,-0.000103998,2.331111473,1.540291897,0.973545811,9.829444059,1.264935383,0,1.142241669,5,0.01
11.199808594,726.43834114,-0.551890992,135.965205484,135.966325559,11.52559021,9.653599908,0.047207318,0.041257883,0.501312596,-0.000104548,2.331111473,1.540006679,0.973545811,9.824497352,1.264931911,0,1.142234535,5,0.01
11.209808594,726.501566737,-0.552557735,136.06123614,136.06235813,11.470033933,9.650110526,0.047085631,0.041720339,0.503875699,-0.000105071,2.331111473,1.539721154,0.973545811,9.819545296,1.264928484,0,1.142227509,5,0.01
11.219808594,726.563827789,-0.553224359,136.157236823,136.158360729,11.415049683,9.646627606,0.046965434,0.042183652,0.506439911,-0.000105705,2.331111473,1.539435415,0.973545811,9.814589545,1.264925104,0,1.14222059,5,0.01
11.229808594,726.625124641,-0.553890862,136.253207625,136.254333447,11.36064499,9.643151585,0.046846736,0.042647665,0.509004877,-0.000106276,2.331111473,1.539149561,0.973545811,9.809631789,1.26492177,0,1.142213778,5,0.01
11.239808594,726.685457638,-0.554557244,136.349148639,136.350276378,11.306827443,9.639682917,0.046729548,0.04311222,0.511570124,-0.000106859,2.331111473,1.53886369,0.973545811,9.804673754,1.264918482,0,1.142207073,5,0.01
11.249808594,726.744827124,-0.555223504,136.445059959,136.446189615,11.253604686,9.636222075,0.046613879,0.043577148,0.514135726,-0.000107551,2.331111473,1.538577907,0.973545811,9.79971722,1.26491524,0,1.142200476,5,0.01
11.259808594,726.803233442,-0.555889642,136.540941682,136.542073255,11.200984422,9.632769552,0.046499739,0.044042281,0.516701036,-0.00010819,2.331111473,1.538292315,0.973545811,9.794764014,1.264912045,0,1.142193985,5,0.01
11.269808594,726.860676935,-0.556555657,136.636793906,136.637927396,11.1489744,9.629325859,0.046387139,0.044507442,0.519265998,-0.000108769,2.331111473,1.538007022,0.973545811,9.789816005,1.264908896,0,1.142187601,5,0.01
11.279808594,726.917157944,-0.557221548,136.732616732,136.73375214,11.097582423,9.625891526,0.046276087,0.044972449,0.521830113,-0.000109344,2.331111473,1.53772214,0.973545811,9.784875109,1.264905794,0,1.142181324,5,0.01
11.289808594,726.97267681,-0.557887315,136.828410261,136.829547587,11.046816336,9.6224671,0.046166594,0.045437118,0.524393092,-0.000109986,2.331111473,1.537437781,0.973545811,9.77994328,1.264902739,0,1.142175155,5,0.01
11.299808594,727.027233872,-0.558552956,136.924174598,136.925313842,10.996684027,9.619053147,0.046058669,0.045901257,0.526954676,-0.000110767,2.331111473,1.537154059,0.973545811,9.77502252,1.264899731,0,1.142169092,5,0.01
11.309808594,727.080829468,-0.559218472,137.019909849,137.021051012,10.947193425,9.615650252,0.045952323,0.046364672,0.529514404,-0.000111384,2.331111473,1.536871094,0.973545811,9.77011487,1.264896769,0,1.142163135,5,0.01
11.319808594,727.133463937,-0.559883861,137.115616123,137.116759204,10.898352491,9.612259025,0.045847563,0.046827161,0.532072151,-0.000112082,2.331111473,1.536589005,0.973545811,9.765222423,1.264893855,0,1.142157286,5,0.01
11.329808594,727.185137612,-0.560549123,137.211293529,137.21243853,10.850169221,9.608880089,0.045744401,0.04728852,0.534627269,-0.000112914,2.331111473,1.536307916,0.973545811,9.760347306,1.264890989,0,1.142151543,5,0.01
11.339808594,727.23585083,-0.561214257,137.30694218,137.3080891,10.802651634,9.605514091,0.045642845,0.047748538,0.537179707,-0.000113692,2.331111473,1.536027951,0.973545811,9.755491691,1.264888169,0,1.142145907,5,0.01
11.349808594,727.285603923,-0.561879263,137.402562191,137.40371103,10.755807777,9.602161697,0.045542905,0.048206999,0.539728891,-0.0001145,2.331111473,1.535749238,0.973545811,9.750657795,1.264885398,0,1.142140378,5,0.01
11.359808594,727.334397224,-0.56254414,137.498153678,137.499304437,10.709645711,9.598823592,0.04544459,0.048663684,0.542274466,-0.000115406,2.331111473,1.535471907,0.973545811,9.745847867,1.264882674,0,1.142134956,5,0.01
11.369808594,727.382231063,-0.563208887,137.593716759,137.594869439,10.664173515,9.595500482,0.045347909,0.049118369,0.544816146,-0.000116213,2.331111473,1.535196091,0.973545811,9.741064199,1.264879997,0,1.14212964,5,0.01
11.379808594,727.429105769,-0.563873505,137.689251557,137.690406157,10.619399275,9.592193101,0.045252872,0.049570824,0.547353596,-0.000117034,2.331111473,1.534921923,0.973545811,9.736309136,1.264877369,0,1.14212443,5,0.01
11.389808594,727.475021668,-0.564537991,137.784758193,137.785914714,10.575331083,9.588902199,0.045159487,0.050020813,0.549886367,-0.000117949,2.331111473,1.534649542,0.973545811,9.731585053,1.264874789,0,1.142119328,5,0.01
11.399808594,727.519979087,-0.565202346,137.880236794,137.881395235,10.531977029,9.585628544,0.045067763,0.0504681,0.552414026,-0.000118741,2.331111473,1.534379086,0.973545811,9.726894358,1.264872257,0,1.142114331,5,0.01
11.409808594,727.56397835,-0.56586657,137.975687487,137.97684785,10.489345199,9.582372933,0.04497771,0.05091244,0.554936258,-0.000119623,2.331111473,1.534110697,0.973545811,9.722239508,1.264869773,0,1.142109441,5,0.01
11.419808594,727.607019778,-0.56653066,138.071110402,138.072272686,10.447443664,9.579136176,0.044889335,0.051353585,0.557452543,-0.0001206,2.331111473,1.533844517,0.973545811,9.717622983,1.264867337,0,1.142104658,5,0.01
11.429808594,727.649103691,-0.567194619,138.166505671,138.167669876,10.40628048,9.575919109,0.044802647,0.051791285,0.559962578,-0.000121467,2.331111473,1.533580693,0.973545811,9.713047305,1.26486495,0,1.142099981,5,0.01
11.439808594,727.690230407,-0.567858443,138.261873429,138.263039556,10.365863681,9.572722589,0.044717656,0.052225282,0.562465881,-0.00012241,2.331111473,1.533319371,0.973545811,9.70851503,1.264862612,0,1.14209541,5,0.01
