# KSA64 aligned calm (Up to date)
# 1558 data points written for 20 variables.
#
# [FlightDataType.FlightDataType.TYPE_TIME] (s),[FlightDataType.FlightDataType.TYPE_ALTITUDE] (m),[FlightDataType.FlightDataType.TYPE_POSITION_X] (m),[FlightDataType.FlightDataType.TYPE_POSITION_Y] (m),[FlightDataType.FlightDataType.TYPE_POSITION_XY] (m),[FlightDataType.FlightDataType.TYPE_VELOCITY_TOTAL] (m/s),[FlightDataType.FlightDataType.TYPE_ACCELERATION_TOTAL] (m/s²),[FlightDataType.FlightDataType.TYPE_MACH_NUMBER] (​),[FlightDataType.FlightDataType.TYPE_AOA] (rad),[FlightDataType.FlightDataType.TYPE_PITCH_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_YAW_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_MASS] (kg),[FlightDataType.FlightDataType.TYPE_CP_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_CG_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_STABILITY] (​),[FlightDataType.FlightDataType.TYPE_DRAG_COEFF] (​),[FlightDataType.FlightDataType.TYPE_THRUST_FORCE] (N),[FlightDataType.FlightDataType.TYPE_AIR_DENSITY] (kg/m³),[FlightDataType.FlightDataType.TYPE_WIND_VELOCITY] (m/s),[FlightDataType.FlightDataType.TYPE_TIME_STEP] (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.639808594,599.751390811,-0.272659932,-0.000010765,0.272659932,56.727556496,12.438486202,0.16781986,0.000001775,0,0,2.331111473,1.566935133,0.973545811,10.291534954,1.270809219,0,1.156272305,0,0.01
6.649808594,600.318044237,-0.273343353,-0.000010748,0.273343354,56.603230769,12.426692875,0.167453167,0.000001772,0,0,2.331111473,1.56693442,0.973545811,10.291522584,1.270783209,0,1.156209697,0,0.01
6.659808594,600.883454993,-0.274027172,-0.000010731,0.274027172,56.479022781,12.41493813,0.167086815,0.000001778,0,0,2.331111473,1.566933703,0.973545811,10.291510151,1.270757275,0,1.156147225,0,0.01
6.669808594,601.447624255,-0.274711392,-0.000010716,0.274711393,56.35493215,12.403221845,0.166720803,0.000001786,0,0,2.331111473,1.566932987,0.973545811,10.291497735,1.270731417,0,1.156084888,0,0.01
6.679808594,602.010553195,-0.275396013,-0.000010702,0.275396013,56.23095849,12.391543898,0.16635513,0.000001795,0,0,2.331111473,1.566932273,0.973545811,10.291485338,1.270705633,0,1.156022687,0,0.01
6.689808594,602.57224298,-0.276081028,-0.000010692,0.276081028,56.107101418,12.379904574,0.165989794,0.000001781,0,0,2.331111473,1.566931576,0.973545811,10.291473263,1.270679925,0,1.155960621,0,0.01
6.699808594,603.132694774,-0.276766446,-0.000010684,0.276766446,55.983360554,12.36830253,0.165624796,0.000001797,0,0,2.331111473,1.566930861,0.973545811,10.291460861,1.270654291,0,1.155898691,0,0.01
6.709808594,603.691909737,-0.277452257,-0.000010679,0.277452257,55.859735517,12.356739268,0.165260132,0.000001789,0,0,2.331111473,1.566930165,0.973545811,10.291448786,1.270628731,0,1.155836895,0,0.01
6.719808594,604.249889027,-0.278138465,-0.000010678,0.278138465,55.736225927,12.345213455,0.164895803,0.00000179,0,0,2.331111473,1.566929465,0.973545811,10.291436636,1.270603246,0,1.155775234,0,0.01
6.729808594,604.806633794,-0.278825072,-0.00001068,0.278825072,55.612831408,12.333724979,0.164531808,0.000001807,0,0,2.331111473,1.566928756,0.973545811,10.29142435,1.270577834,0,1.155713708,0,0.01
6.739808594,605.362145189,-0.279512074,-0.000010685,0.279512074,55.489551581,12.322274515,0.164168144,0.000001822,0,0,2.331111473,1.566928051,0.973545811,10.291412115,1.270552497,0,1.155652317,0,0.01
6.749808594,605.916424356,-0.280199465,-0.000010695,0.280199465,55.366386072,12.310861549,0.163804812,0.000001824,0,0,2.331111473,1.566927356,0.973545811,10.291400068,1.270527233,0,1.155591061,0,0.01
6.759808594,606.469472436,-0.280887241,-0.000010711,0.280887241,55.243334506,12.299486351,0.16344181,0.000001806,0,0,2.331111473,1.566926678,0.973545811,10.291388302,1.270502042,0,1.155529939,0,0.01
6.769808594,607.021290568,-0.281575408,-0.000010732,0.281575408,55.12039651,12.288148021,0.163079137,0.000001811,0,0,2.331111473,1.566925985,0.973545811,10.291376295,1.270476924,0,1.155468951,0,0.01
6.779808594,607.571879884,-0.282263974,-0.000010755,0.282263975,54.997571711,12.276846449,0.162716792,0.000001827,0,0,2.331111473,1.566925288,0.973545811,10.291364207,1.27045188,0,1.155408098,0,0.01
6.789808594,608.121241516,-0.282952926,-0.000010783,0.282952927,54.87485974,12.265582293,0.162354773,0.000001823,0,0,2.331111473,1.566924607,0.973545811,10.291352385,1.270426908,0,1.155347379,0,0.01
6.799808594,608.669376588,-0.283642267,-0.000010816,0.283642268,54.752260226,12.254355048,0.161993081,0.000001828,0,0,2.331111473,1.566923921,0.973545811,10.291340497,1.270402008,0,1.155286794,0,0.01
6.809808594,609.216286225,-0.284331996,-0.000010854,0.284331996,54.629772802,12.243164598,0.161631713,0.000001841,0,0,2.331111473,1.566923233,0.973545811,10.291328551,1.27037718,0,1.155226343,0,0.01
6.819808594,609.761971546,-0.285022116,-0.000010895,0.285022116,54.507397098,12.23201083,0.161270668,0.000001849,0,0,2.331111473,1.566922549,0.973545811,10.291316699,1.270352425,0,1.155166026,0,0.01
6.829808594,610.306433664,-0.285712621,-0.00001094,0.285712621,54.38513275,12.220893632,0.160909947,0.000001845,0,0,2.331111473,1.566921876,0.973545811,10.291305025,1.270327741,0,1.155105842,0,0.01
6.839808594,610.849673693,-0.286403511,-0.000010989,0.286403511,54.262979391,12.209813279,0.160549547,0.000001839,0,0,2.331111473,1.566921206,0.973545811,10.29129341,1.270303129,0,1.155045792,0,0.01
6.849808594,611.391692741,-0.287094793,-0.000011041,0.287094793,54.140936659,12.198768484,0.160189467,0.000001857,0,0,2.331111473,1.566920523,0.973545811,10.291281555,1.270278588,0,1.154985875,0,0.01
6.859808594,611.932491911,-0.287786457,-0.000011096,0.287786457,54.01900419,12.18776031,0.159829707,0.000001865,0,0,2.331111473,1.566919848,0.973545811,10.291269843,1.270254119,0,1.154926092,0,0.01
6.869808594,612.472072305,-0.288478502,-0.000011154,0.288478502,53.897181623,12.176788254,0.159470265,0.000001872,0,0,2.331111473,1.566919176,0.973545811,10.291258188,1.27022972,0,1.154866442,0,0.01
6.879808594,613.01043502,-0.289170923,-0.000011217,0.289170923,53.775468596,12.165852205,0.15911114,0.000001866,0,0,2.331111473,1.566918515,0.973545811,10.291246724,1.270205392,0,1.154806926,0,0.01
6.889808594,613.547581149,-0.289863723,-0.000011281,0.289863723,53.653864751,12.154952051,0.158752332,0.00000187,0,0,2.331111473,1.566917849,0.973545811,10.291235182,1.270181134,0,1.154747542,0,0.01
6.899808594,614.083511782,-0.2905569,-0.000011349,0.290556901,53.532369729,12.144087682,0.158393839,0.00000188,0,0,2.331111473,1.566917181,0.973545811,10.291223592,1.270156947,0,1.154688291,0,0.01
6.909808594,614.618228007,-0.291250451,-0.000011418,0.291250451,53.410983173,12.13325899,0.15803566,0.000001874,0,0,2.331111473,1.566916526,0.973545811,10.291212237,1.27013283,0,1.154629173,0,0.01
6.919808594,615.151730905,-0.291944373,-0.000011488,0.291944373,53.289704726,12.122465863,0.157677795,0.000001885,0,0,2.331111473,1.566915862,0.973545811,10.291200716,1.270108783,0,1.154570188,0,0.01
6.929808594,615.684021556,-0.292638665,-0.00001156,0.292638665,53.168534033,12.111708195,0.157320241,0.000001888,0,0,2.331111473,1.566915205,0.973545811,10.291189327,1.270084805,0,1.154511335,0,0.01
6.939808594,616.215101037,-0.293333323,-0.000011632,0.293333323,53.047470741,12.100985876,0.156962999,0.00000189,0,0,2.331111473,1.566914551,0.973545811,10.291177983,1.270060897,0,1.154452615,0,0.01
6.949808594,616.744970418,-0.294028353,-0.000011703,0.294028353,52.926514496,12.090298797,0.156606067,0.000001913,0,0,2.331111473,1.566913885,0.973545811,10.291166426,1.270037058,0,1.154394027,0,0.01
6.959808594,617.273630769,-0.294723751,-0.000011774,0.294723751,52.805664946,12.079646854,0.156249444,0.000001921,0,0,2.331111473,1.566913231,0.973545811,10.291155081,1.270013289,0,1.154335571,0,0.01
6.969808594,617.801083155,-0.295419511,-0.000011842,0.295419511,52.684921741,12.06902994,0.155893129,0.000001911,0,0,2.331111473,1.566912591,0.973545811,10.291143986,1.269989588,0,1.154277248,0,0.01
6.979808594,618.327328638,-0.296115637,-0.000011909,0.296115637,52.564284532,12.058447946,0.155537121,0.000001908,0,0,2.331111473,1.566911949,0.973545811,10.291132843,1.269965956,0,1.154219057,0,0.01
6.989808594,618.852368276,-0.296812132,-0.000011974,0.296812133,52.443752968,12.047900767,0.155181419,0.000001913,0,0,2.331111473,1.566911303,0.973545811,10.291121646,1.269942392,0,1.154160997,0,0.01
6.999808594,619.376203123,-0.297509,-0.000012038,0.297509,52.323326704,12.037388297,0.154826022,0.000001922,0,0,2.331111473,1.566910657,0.973545811,10.291110436,1.269918896,0,1.15410307,0,0.01
7.009808594,619.898834231,-0.298206235,-0.000012099,0.298206235,52.203005391,12.026910431,0.154470929,0.000001935,0,0,2.331111473,1.566910009,0.973545811,10.291099203,1.269895469,0,1.154045274,0,0.01
7.019808594,620.420262648,-0.298903832,-0.000012156,0.298903832,52.082788685,12.016467068,0.154116139,0.000001928,0,0,2.331111473,1.566909377,0.973545811,10.291088249,1.269872109,0,1.15398761,0,0.01
7.029808594,620.940489417,-0.299601791,-0.00001221,0.299601791,51.962676241,12.006058101,0.153761652,0.000001927,0,0,2.331111473,1.566908744,0.973545811,10.291077261,1.269848817,0,1.153930077,0,0.01
7.039808594,621.459515581,-0.300300119,-0.000012261,0.300300119,51.842667716,11.995683425,0.153407465,0.000001931,0,0,2.331111473,1.566908109,0.973545811,10.29106625,1.269825593,0,1.153872676,0,0.01
7.049808594,621.977342176,-0.30099881,-0.000012309,0.30099881,51.722762767,11.98534294,0.153053579,0.000001936,0,0,2.331111473,1.566907475,0.973545811,10.29105525,1.269802436,0,1.153815406,0,0.01
7.059808594,622.493970236,-0.301697865,-0.000012353,0.301697865,51.602961053,11.975036542,0.152699991,0.000001945,0,0,2.331111473,1.56690684,0.973545811,10.29104425,1.269779346,0,1.153758267,0,0.01
7.069808594,623.009400792,-0.302397285,-0.000012395,0.302397285,51.483262234,11.96476413,0.152346702,0.000001949,0,0,2.331111473,1.566906211,0.973545811,10.291033335,1.269756322,0,1.153701259,0,0.01
7.079808594,623.523634872,-0.303097066,-0.000012434,0.303097066,51.363665969,11.954525602,0.151993709,0.000001954,0,0,2.331111473,1.566905583,0.973545811,10.29102245,1.269733366,0,1.153644382,0,0.01
7.089808594,624.036673499,-0.303797208,-0.000012469,0.303797208,51.244171922,11.944320857,0.151641013,0.000001963,0,0,2.331111473,1.566904955,0.973545811,10.291011553,1.269710476,0,1.153587637,0,0.01
7.099808594,624.548517693,-0.304497704,-0.0000125,0.304497705,51.124779754,11.934149796,0.151288612,0.000001965,0,0,2.331111473,1.566904333,0.973545811,10.291000765,1.269687652,0,1.153531022,0,0.01
7.109808594,625.059168472,-0.305198559,-0.000012527,0.305198559,51.005489129,11.924012317,0.150936506,0.000001975,0,0,2.331111473,1.566903708,0.973545811,10.290989922,1.269664894,0,1.153474537,0,0.01
7.119808594,625.568626849,-0.305899767,-0.000012551,0.305899767,50.886299711,11.913908323,0.150584692,0.000001973,0,0,2.331111473,1.566903093,0.973545811,10.290979254,1.269642203,0,1.153418184,0,0.01
7.129808594,626.076893836,-0.306601331,-0.000012571,0.306601331,50.767211168,11.903837713,0.150233171,0.000001973,0,0,2.331111473,1.566902478,0.973545811,10.290968597,1.269619577,0,1.15336196,0,0.01
7.139808594,626.583970438,-0.307303249,-0.000012589,0.30730325,50.648223164,11.893800388,0.149881941,0.000001976,0,0,2.331111473,1.566901863,0.973545811,10.290957929,1.269597016,0,1.153305867,0,0.01
7.149808594,627.08985766,-0.308005522,-0.000012604,0.308005522,50.529335368,11.883796252,0.149531001,0.000001983,0,0,2.331111473,1.566901248,0.973545811,10.290947259,1.269574521,0,1.153249905,0,0.01
7.159808594,627.594556502,-0.308708147,-0.000012617,0.308708148,50.410547449,11.873825205,0.149180351,0.00000199,0,0,2.331111473,1.566900635,0.973545811,10.290936624,1.269552091,0,1.153194072,0,0.01
7.169808594,628.098067961,-0.309411125,-0.000012627,0.309411125,50.291859076,11.863887151,0.148829989,0.000002001,0,0,2.331111473,1.56690002,0.973545811,10.290925963,1.269529726,0,1.15313837,0,0.01
7.179808594,628.600393031,-0.310114448,-0.000012636,0.310114449,50.173269919,11.853981996,0.148479914,0.000001998,0,0,2.331111473,1.566899418,0.973545811,10.290915511,1.269507426,0,1.153082797,0,0.01
7.189808594,629.101532702,-0.310818122,-0.000012643,0.310818122,50.05477965,11.844109639,0.148130126,0.000002007,0,0,2.331111473,1.566898809,0.973545811,10.290904956,1.26948519,0,1.153027355,0,0.01
7.199808594,629.601487963,-0.31152214,-0.000012649,0.31152214,49.936387941,11.834269987,0.147780624,0.000002009,0,0,2.331111473,1.566898206,0.973545811,10.290894506,1.269463019,0,1.152972042,0,0.01
7.209808594,630.100259796,-0.312226506,-0.000012655,0.312226506,49.818094467,11.824462943,0.147431406,0.000002028,0,0,2.331111473,1.566897595,0.973545811,10.290883895,1.269440913,0,1.152916859,0,0.01
7.219808594,630.597849182,-0.312931214,-0.000012659,0.312931215,49.699898901,11.814688414,0.147082472,0.000002035,0,0,2.331111473,1.566896993,0.973545811,10.290873452,1.26941887,0,1.152861805,0,0.01
7.229808594,631.094257099,-0.313636261,-0.000012664,0.313636261,49.581800918,11.804946305,0.14673382,0.00000203,0,0,2.331111473,1.5668964,0.973545811,10.290863181,1.269396891,0,1.152806881,0,0.01
7.239808594,631.589484521,-0.314341648,-0.000012669,0.314341648,49.463800196,11.79523652,0.14638545,0.000002042,0,0,2.331111473,1.566895799,0.973545811,10.290852754,1.269374975,0,1.152752087,0,0.01
7.249808594,632.08353242,-0.315047374,-0.000012676,0.315047374,49.345896411,11.785558968,0.146037362,0.000002039,0,0,2.331111473,1.56689521,0.973545811,10.290842533,1.269353124,0,1.152697421,0,0.01
7.259808594,632.576401762,-0.31575344,-0.000012683,0.31575344,49.228089241,11.775913554,0.145689553,0.000002048,0,0,2.331111473,1.566894614,0.973545811,10.290832204,1.269331335,0,1.152642885,0,0.01
7.269808594,633.068093512,-0.316459844,-0.000012693,0.316459844,49.110378365,11.766300185,0.145342023,0.000002046,0,0,2.331111473,1.566894028,0.973545811,10.290822029,1.26930961,0,1.152588478,0,0.01
7.279808594,633.558608633,-0.317166584,-0.000012705,0.317166585,48.992763464,11.756718768,0.144994771,0.000002059,0,0,2.331111473,1.566893433,0.973545811,10.290811716,1.269287948,0,1.1525342,0,0.01
7.289808594,634.047948081,-0.317873662,-0.00001272,0.317873662,48.875244219,11.747169214,0.144647796,0.000002054,0,0,2.331111473,1.566892853,0.973545811,10.29080165,1.269266348,0,1.15248005,0,0.01
7.299808594,634.536112811,-0.318581075,-0.000012738,0.318581075,48.75782031,11.737651429,0.144301098,0.000002055,0,0,2.331111473,1.56689227,0.973545811,10.290791538,1.269244812,0,1.15242603,0,0.01
7.309808594,635.023103777,-0.319288826,-0.000012759,0.319288826,48.640491422,11.72816532,0.143954675,0.000002063,0,0,2.331111473,1.566891684,0.973545811,10.290781382,1.269223337,0,1.152372138,0,0.01
7.319808594,635.508921925,-0.319996919,-0.000012782,0.319996919,48.523257238,11.718710798,0.143608526,0.000002071,0,0,2.331111473,1.566891101,0.973545811,10.290771264,1.269201925,0,1.152318375,0,0.01
7.329808594,635.993568202,-0.320705349,-0.000012809,0.320705349,48.406117441,11.709287773,0.14326265,0.000002075,0,0,2.331111473,1.566890521,0.973545811,10.290761212,1.269180575,0,1.15226474,0,0.01
7.339808594,636.47704355,-0.321414114,-0.000012839,0.321414115,48.289071719,11.699896154,0.142917048,0.000002084,0,0,2.331111473,1.566889941,0.973545811,10.290751146,1.269159287,0,1.152211233,0,0.01
7.349808594,636.959348908,-0.322123215,-0.000012872,0.322123215,48.172119757,11.690535853,0.142571717,0.000002092,0,0,2.331111473,1.566889362,0.973545811,10.290741115,1.269138061,0,1.152157855,0,0.01
7.359808594,637.440485213,-0.322832646,-0.00001291,0.322832647,48.055261242,11.681207164,0.142226656,0.000002076,0,0,2.331111473,1.566888802,0.973545811,10.290731401,1.269116896,0,1.152104605,0,0.01
7.369808594,637.920453396,-0.323542411,-0.000012952,0.323542411,47.938495863,11.671909231,0.141881866,0.000002086,0,0,2.331111473,1.566888226,0.973545811,10.290721417,1.269095793,0,1.152051484,0,0.01
7.379808594,638.399254388,-0.324252511,-0.000012996,0.324252512,47.821823308,11.662641964,0.141537344,0.000002103,0,0,2.331111473,1.566887648,0.973545811,10.290711377,1.269074751,0,1.15199849,0,0.01
7.389808594,638.876889116,-0.324962943,-0.000013043,0.324962944,47.705243268,11.653406045,0.141193091,0.000002114,0,0,2.331111473,1.566887075,0.973545811,10.290701438,1.26905377,0,1.151945624,0,0.01
7.399808594,639.353358502,-0.325673702,-0.000013095,0.325673702,47.588755433,11.644201003,0.140849104,0.000002113,0,0,2.331111473,1.566886512,0.973545811,10.290691678,1.26903285,0,1.151892886,0,0.01
7.409808594,639.828663469,-0.326384783,-0.000013152,0.326384783,47.472359496,11.635026751,0.140505384,0.000002107,0,0,2.331111473,1.566885954,0.973545811,10.290682004,1.26901199,0,1.151840276,0,0.01
7.419808594,640.302804932,-0.327096192,-0.000013212,0.327096193,47.356055148,11.6258832,0.140161929,0.000002113,0,0,2.331111473,1.56688539,0.973545811,10.290672222,1.268991191,0,1.151787793,0,0.01
7.429808594,640.775783807,-0.32780793,-0.000013275,0.32780793,47.239842083,11.616770265,0.139818739,0.000002132,0,0,2.331111473,1.566884818,0.973545811,10.290662309,1.268970453,0,1.151735438,0,0.01
7.439808594,641.247601004,-0.32851999,-0.000013341,0.32851999,47.123719995,11.607687861,0.139475812,0.000002138,0,0,2.331111473,1.566884259,0.973545811,10.290652599,1.268949775,0,1.151683211,0,0.01
7.449808594,641.718257432,-0.329232368,-0.000013412,0.329232369,47.00768858,11.598635904,0.139133148,0.000002133,0,0,2.331111473,1.566883707,0.973545811,10.290643036,1.268929157,0,1.15163111,0,0.01
7.459808594,642.187753997,-0.329945068,-0.000013486,0.329945068,46.891747533,11.589614306,0.138790746,0.000002147,0,0,2.331111473,1.566883145,0.973545811,10.290633278,1.268908598,0,1.151579138,0,0.01
7.469808594,642.6560916,-0.330658088,-0.000013563,0.330658088,46.775896551,11.580622984,0.138448605,0.000002149,0,0,2.331111473,1.566882592,0.973545811,10.2906237,1.2688881,0,1.151527292,0,0.01
7.479808594,643.12327114,-0.331371423,-0.000013643,0.331371423,46.660135332,11.571661854,0.138106724,0.000002146,0,0,2.331111473,1.566882045,0.973545811,10.290614211,1.268867661,0,1.151475573,0,0.01
7.489808594,643.589293513,-0.332085076,-0.000013725,0.332085077,46.544463574,11.56273083,0.137765102,0.000002164,0,0,2.331111473,1.566881486,0.973545811,10.290604505,1.268847281,0,1.151423981,0,0.01
7.499808594,644.054159614,-0.332799047,-0.00001381,0.332799047,46.428880978,11.553829832,0.137423739,0.000002164,0,0,2.331111473,1.56688094,0.973545811,10.290595039,1.268826961,0,1.151372517,0,0.01
7.509808594,644.517870331,-0.333513334,-0.000013897,0.333513334,46.313387242,11.544958774,0.137082633,0.000002173,0,0,2.331111473,1.56688039,0.973545811,10.2905855,1.2688067,0,1.151321179,0,0.01
7.519808594,644.980426552,-0.334227936,-0.000013985,0.334227936,46.197982068,11.536117575,0.136741783,0.000002176,0,0,2.331111473,1.566879846,0.973545811,10.290576069,1.268786498,0,1.151269968,0,0.01
7.529808594,645.44182916,-0.334942853,-0.000014075,0.334942853,46.082665157,11.527306153,0.13640119,0.000002176,0,0,2.331111473,1.566879306,0.973545811,10.290566696,1.268766354,0,1.151218883,0,0.01
7.539808594,645.902079038,-0.335658087,-0.000014165,0.335658087,45.967436214,11.518524424,0.136060851,0.000002191,0,0,2.331111473,1.566878757,0.973545811,10.290557177,1.268746269,0,1.151167925,0,0.01
7.549808594,646.361177064,-0.336373633,-0.000014256,0.336373633,45.85229494,11.509772309,0.135720766,0.000002195,0,0,2.331111473,1.566878217,0.973545811,10.29054782,1.268726243,0,1.151117093,0,0.01
7.559808594,646.819124111,-0.337089488,-0.000014346,0.337089488,45.73724104,11.501049725,0.135380934,0.000002195,0,0,2.331111473,1.566877682,0.973545811,10.290538543,1.268706275,0,1.151066388,0,0.01
7.569808594,647.275921054,-0.337805653,-0.000014437,0.337805653,45.622274219,11.492356591,0.135041355,0.000002211,0,0,2.331111473,1.566877138,0.973545811,10.290529099,1.268686364,0,1.151015809,0,0.01
7.579808594,647.73156876,-0.338522129,-0.000014527,0.338522129,45.507394184,11.483692828,0.134702027,0.000002213,0,0,2.331111473,1.566876605,0.973545811,10.290519861,1.268666512,0,1.150965357,0,0.01
7.589808594,648.186068097,-0.33923891,-0.000014616,0.33923891,45.39260064,11.475058356,0.13436295,0.000002209,0,0,2.331111473,1.566876078,0.973545811,10.290510713,1.268646718,0,1.15091503,0,0.01
7.599808594,648.639419928,-0.339955999,-0.000014703,0.339955999,45.277893296,11.466453093,0.134024123,0.000002225,0,0,2.331111473,1.566875539,0.973545811,10.290501367,1.268626981,0,1.150864829,0,0.01
7.609808594,649.091625113,-0.340673396,-0.00001479,0.340673396,45.163271859,11.457876961,0.133685544,0.000002222,0,0,2.331111473,1.566875015,0.973545811,10.290492276,1.268607302,0,1.150814755,0,0.01
7.619808594,649.542684511,-0.3413911,-0.000014875,0.3413911,45.04873604,11.449329881,0.133347214,0.000002235,0,0,2.331111473,1.566874481,0.973545811,10.290483014,1.26858768,0,1.150764806,0,0.01
7.629808594,649.992598975,-0.342109109,-0.000014958,0.34210911,44.934285546,11.440811774,0.13300913,0.000002237,0,0,2.331111473,1.566873956,0.973545811,10.29047392,1.268568116,0,1.150714983,0,0.01
7.639808594,650.441369357,-0.34282742,-0.000015038,0.342827421,44.819920091,11.432322563,0.132671294,0.000002235,0,0,2.331111473,1.566873436,0.973545811,10.290464902,1.268548608,0,1.150665286,0,0.01
7.649808594,650.888996507,-0.343546039,-0.000015117,0.34354604,44.705639383,11.423862167,0.132333702,0.000002251,0,0,2.331111473,1.566872906,0.973545811,10.290455703,1.268529157,0,1.150615714,0,0.01
7.659808594,651.335481271,-0.344264961,-0.000015194,0.344264962,44.591443137,11.415430511,0.131996356,0.000002256,0,0,2.331111473,1.566872385,0.973545811,10.290446663,1.268509763,0,1.150566267,0,0.01
7.669808594,651.780824491,-0.344984183,-0.000015269,0.344984183,44.477331065,11.407027518,0.131659253,0.000002258,0,0,2.331111473,1.566871868,0.973545811,10.290437694,1.268490426,0,1.150516947,0,0.01
7.679808594,652.225027008,-0.345703702,-0.00001534,0.345703703,44.363302881,11.39865311,0.131322394,0.000002258,0,0,2.331111473,1.566871353,0.973545811,10.290428774,1.268471145,0,1.150467751,0,0.01
7.689808594,652.66808966,-0.346423523,-0.00001541,0.346423523,44.249358298,11.390307209,0.130985776,0.000002276,0,0,2.331111473,1.566870828,0.973545811,10.290419666,1.26845192,0,1.150418681,0,0.01
7.699808594,653.110013281,-0.347143643,-0.000015477,0.347143643,44.135497034,11.381989743,0.130649401,0.000002279,0,0,2.331111473,1.566870315,0.973545811,10.290410768,1.268432752,0,1.150369736,0,0.01
7.709808594,653.550798702,-0.347864059,-0.000015541,0.347864059,44.021718803,11.373700633,0.130313265,0.00000228,0,0,2.331111473,1.566869805,0.973545811,10.29040192,1.268413639,0,1.150320916,0,0.01
7.719808594,653.990446753,-0.348584769,-0.000015603,0.34858477,43.908023322,11.365439804,0.12997737,0.000002288,0,0,2.331111473,1.566869292,0.973545811,10.290393017,1.268394582,0,1.150272221,0,0.01
7.729808594,654.42895826,-0.349305777,-0.000015664,0.349305778,43.79441031,11.357207182,0.129641713,0.000002295,0,0,2.331111473,1.566868781,0.973545811,10.290384166,1.268375581,0,1.15022365,0,0.01
7.739808594,654.866334046,-0.350027078,-0.000015722,0.350027079,43.680879483,11.349002693,0.129306295,0.000002297,0,0,2.331111473,1.566868275,0.973545811,10.290375391,1.268356635,0,1.150175205,0,0.01
7.749808594,655.302574931,-0.350748675,-0.000015778,0.350748675,43.567430562,11.340826259,0.128971114,0.00000232,0,0,2.331111473,1.566867757,0.973545811,10.290366402,1.268337745,0,1.150126884,0,0.01
7.759808594,655.737681733,-0.351470566,-0.000015834,0.351470566,43.454063267,11.332677809,0.128636169,0.000002331,0,0,2.331111473,1.566867248,0.973545811,10.290357582,1.26831891,0,1.150078688,0,0.01
7.769808594,656.171655268,-0.352192747,-0.000015887,0.352192747,43.340777317,11.324557269,0.12830146,0.000002342,0,0,2.331111473,1.566866742,0.973545811,10.290348791,1.26830013,0,1.150030617,0,0.01
7.779808594,656.604496346,-0.352915217,-0.00001594,0.352915217,43.227572434,11.316464566,0.127966987,0.00000235,0,0,2.331111473,1.566866238,0.973545811,10.29034006,1.268281405,0,1.14998267,0,0.01
7.789808594,657.036205778,-0.353637976,-0.000015991,0.353637976,43.114448339,11.308399627,0.127632747,0.000002359,0,0,2.331111473,1.566865736,0.973545811,10.290331354,1.268262735,0,1.149934848,0,0.01
7.799808594,657.466784369,-0.354361022,-0.000016042,0.354361022,43.001404757,11.300362377,0.12729874,0.000002369,0,0,2.331111473,1.566865235,0.973545811,10.290322666,1.268244119,0,1.14988715,0,0.01
7.809808594,657.896232924,-0.355084355,-0.000016092,0.355084355,42.88844141,11.292352746,0.126964966,0.00000238,0,0,2.331111473,1.566864735,0.973545811,10.290313987,1.268225558,0,1.149839576,0,0.01
7.819808594,658.324552244,-0.355807974,-0.000016142,0.355807974,42.775558022,11.284370662,0.126631424,0.000002393,0,0,2.331111473,1.566864235,0.973545811,10.290305319,1.268207051,0,1.149792126,0,0.01
7.829808594,658.751743126,-0.356531877,-0.000016192,0.356531877,42.662754319,11.276416051,0.126298112,0.000002406,0,0,2.331111473,1.566863736,0.973545811,10.290296671,1.268188599,0,1.1497448,0,0.01
7.839808594,659.177806366,-0.357256064,-0.000016242,0.357256065,42.550030025,11.268488844,0.125965031,0.000002424,0,0,2.331111473,1.566863236,0.973545811,10.290287995,1.268170201,0,1.149697599,0,0.01
7.849808594,659.602742757,-0.357980535,-0.000016294,0.357980535,42.437384868,11.260588969,0.125632179,0.000002445,0,0,2.331111473,1.566862736,0.973545811,10.290279318,1.268151856,0,1.149650521,0,0.01
7.859808594,660.026553089,-0.358705288,-0.000016346,0.358705288,42.324818573,11.252716354,0.125299556,0.000002471,0,0,2.331111473,1.566862234,0.973545811,10.290270605,1.268133565,0,1.149603567,0,0.01
7.869808594,660.449238149,-0.359430322,-0.000016399,0.359430322,42.21233087,11.244870931,0.12496716,0.0000025,0,0,2.331111473,1.566861731,0.973545811,10.290261886,1.268115328,0,1.149556737,0,0.01
7.879808594,660.870798722,-0.360155636,-0.000016454,0.360155637,42.099921487,11.237052628,0.124634991,0.00000253,0,0,2.331111473,1.566861229,0.973545811,10.290253185,1.268097145,0,1.14951003,0,0.01
7.889808594,661.291235589,-0.36088123,-0.000016511,0.360881231,41.987590152,11.229261376,0.124303049,0.000002561,0,0,2.331111473,1.566860728,0.973545811,10.2902445,1.268079015,0,1.149463448,0,0.01
7.899808594,661.710549529,-0.361607103,-0.00001657,0.361607103,41.875336595,11.221497106,0.123971331,0.00000259,0,0,2.331111473,1.566860231,0.973545811,10.290235865,1.268060938,0,1.149416988,0,0.01
