time_s,latitude_deg,longitude_deg,altitude_km,downrange_km,crossrange_km,speed_km_s,frame,segment,events,truth_checksum
193.968750,28.495734273,-79.368486279,194.807373,124.244385,0.150146,0.972585201,EarthInertialEciV1,EciCoast,0x0000,0x2af11bc6
194.968750,28.495631820,-79.360480017,195.340332,125.063965,0.146484,0.967516065,EarthInertialEciV1,EciCoast,0x0000,0x0f2207d2
195.968750,28.495525098,-79.352451984,195.865479,125.883789,0.142578,0.962507248,EarthInertialEciV1,EciCoast,0x0000,0xb36264ed
196.968750,28.495415815,-79.344429073,196.381104,126.702881,0.138672,0.957559884,EarthInertialEciV1,EciCoast,0x0000,0x50355e19
197.968750,28.495316777,-79.336404454,196.887695,127.522705,0.135498,0.952674627,EarthInertialEciV1,EciCoast,0x0000,0x44e47b99
198.968750,28.495207494,-79.328384958,197.385010,128.341309,0.131348,0.947852492,EarthInertialEciV1,EciCoast,0x0000,0x0c90178f
199.968750,28.495098211,-79.320362901,197.873291,129.160400,0.127686,0.943094194,EarthInertialEciV1,EciCoast,0x0000,0xe3d4993b
200.968750,28.494986367,-79.312351089,198.352539,129.978516,0.123779,0.938401341,EarthInertialEciV1,EciCoast,0x0000,0x1f5d2797
201.968750,28.494872815,-79.304346961,198.823242,130.796387,0.119873,0.933773935,EarthInertialEciV1,EciCoast,0x0000,0xdc78adc6
202.968750,28.494760117,-79.296335149,199.284424,131.614502,0.115234,0.929213464,EarthInertialEciV1,EciCoast,0x0000,0x97261a05
203.968750,28.494644858,-79.288319922,199.737549,132.432373,0.111816,0.924720943,EarthInertialEciV1,EciCoast,0x0000,0xbf675400
204.968750,28.494531306,-79.280314941,200.181152,133.250000,0.107178,0.920296788,EarthInertialEciV1,EciCoast,0x0000,0xbd60b9e8
205.968750,28.494419461,-79.272302275,200.614990,134.067139,0.103027,0.915942490,EarthInertialEciV1,EciCoast,0x0000,0x141a4159
206.968750,28.494305909,-79.264297293,201.040771,134.884521,0.099365,0.911658704,EarthInertialEciV1,EciCoast,0x0000,0x9324b66e
207.968750,28.494189796,-79.256285481,201.457520,135.701904,0.095215,0.907446444,EarthInertialEciV1,EciCoast,0x0000,0x287782aa
208.968750,28.494071122,-79.248298429,201.864502,136.517822,0.090820,0.903306603,EarthInertialEciV1,EciCoast,0x0000,0x1dc72cbc
209.968750,28.493951593,-79.240289178,202.262939,137.334717,0.086426,0.899240494,EarthInertialEciV1,EciCoast,0x0000,0x8e380d59
210.968750,28.493831211,-79.232285050,202.652832,138.150635,0.081543,0.895248473,EarthInertialEciV1,EciCoast,0x0000,0xb641f2ed
211.968750,28.493709122,-79.224292875,203.032959,138.966309,0.077393,0.891331971,EarthInertialEciV1,EciCoast,0x0000,0x5cb5393b
212.968750,28.493593008,-79.216294724,203.404541,139.781982,0.073242,0.887491703,EarthInertialEciV1,EciCoast,0x0000,0xee7cf468
213.968750,28.493469211,-79.208310233,203.767334,140.596680,0.067871,0.883728862,EarthInertialEciV1,EciCoast,0x0000,0x05f40227
214.968750,28.493346268,-79.200312935,204.121094,141.411621,0.062988,0.880043983,EarthInertialEciV1,EciCoast,0x0000,0xc4324780
215.968750,28.493213933,-79.192327590,204.465088,142.227051,0.058350,0.876438498,EarthInertialEciV1,EciCoast,0x0000,0xe08df04b
216.968750,28.493090990,-79.184326023,204.800537,143.041992,0.053467,0.872913063,EarthInertialEciV1,EciCoast,0x0000,0x9727c768
217.968750,28.492968046,-79.176338971,205.127686,143.855713,0.048828,0.869468629,EarthInertialEciV1,EciCoast,0x0000,0xc885e354
218.968750,28.492845103,-79.168343381,205.445068,144.670654,0.043701,0.866106212,EarthInertialEciV1,EciCoast,0x0000,0xc4b2c41e
219.968750,28.492714475,-79.160359743,205.753906,145.484131,0.038574,0.862826705,EarthInertialEciV1,EciCoast,0x0000,0xbe899cb6
220.968750,28.492591532,-79.152377813,206.053467,146.297607,0.034180,0.859630823,EarthInertialEciV1,EciCoast,0x0000,0x634371f3
221.968750,28.492454928,-79.144389907,206.343750,147.111572,0.028320,0.856519699,EarthInertialEciV1,EciCoast,0x0000,0x0a292e61
222.968750,28.492325155,-79.136413527,206.625244,147.924072,0.023438,0.853494346,EarthInertialEciV1,EciCoast,0x0000,0x3b545cd4
223.968750,28.492198796,-79.128425621,206.898193,148.737549,0.019043,0.850555301,EarthInertialEciV1,EciCoast,0x0000,0xc5643048
224.968750,28.492056216,-79.120447106,207.161621,149.550537,0.012695,0.847703636,EarthInertialEciV1,EciCoast,0x0000,0x10e8d071
225.968750,28.491923027,-79.112470299,207.416992,150.362305,0.007324,0.844940364,EarthInertialEciV1,EciCoast,0x0000,0x72148ac6
226.968750,28.491786423,-79.104491784,207.661865,151.174561,0.001465,0.842265785,EarthInertialEciV1,EciCoast,0x0000,0x9625aeec
227.968750,28.491655796,-79.096511562,207.898682,151.986816,-0.003418,0.839681268,EarthInertialEciV1,EciCoast,0x0000,0x119e2161
228.968750,28.491512362,-79.088529632,208.126953,152.799072,-0.009033,0.837187529,EarthInertialEciV1,EciCoast,0x0000,0xbf7b5e37
229.968750,28.491382588,-79.080556240,208.345947,153.610352,-0.014404,0.834785044,EarthInertialEciV1,EciCoast,0x0000,0x2c20157d
230.968750,28.491239154,-79.072577725,208.555664,154.421875,-0.020264,0.832474768,EarthInertialEciV1,EciCoast,0x0000,0x12e4486f
231.968750,28.491103404,-79.064603479,208.756348,155.232666,-0.025391,0.830257595,EarthInertialEciV1,EciCoast,0x0000,0x8e6c1e75
232.968750,28.490959117,-79.056629233,208.947510,156.042969,-0.031250,0.828133941,EarthInertialEciV1,EciCoast,0x0000,0x670c0a7f
233.968750,28.490819952,-79.048651573,209.131104,156.853516,-0.037598,0.826104701,EarthInertialEciV1,EciCoast,0x0000,0xa3d5be60
234.968750,28.490679079,-79.040673912,209.305176,157.664062,-0.042969,0.824170589,EarthInertialEciV1,EciCoast,0x0000,0x87407490
235.968750,28.490536499,-79.032699666,209.469971,158.474121,-0.049316,0.822332025,EarthInertialEciV1,EciCoast,0x0000,0xff80a9a4
236.968750,28.490388796,-79.024742495,209.625488,159.284424,-0.055664,0.820589960,EarthInertialEciV1,EciCoast,0x0000,0xd851ee36
237.968750,28.490245362,-79.016769103,209.772705,160.093262,-0.061768,0.818944931,EarthInertialEciV1,EciCoast,0x0000,0xd933674e
238.968750,28.490099367,-79.008788027,209.910645,160.903564,-0.067139,0.817397118,EarthInertialEciV1,EciCoast,0x0000,0x81734c06
239.968750,28.489948249,-79.000819758,210.040039,161.712646,-0.073730,0.815947413,EarthInertialEciV1,EciCoast,0x0000,0x8140ca2c
240.968750,28.489797985,-78.992855757,210.160400,162.520752,-0.080078,0.814596355,EarthInertialEciV1,EciCoast,0x0000,0x7d5b4dc5
241.968750,28.489647720,-78.984882365,210.270752,163.329590,-0.086426,0.813344121,EarthInertialEciV1,EciCoast,0x0000,0x12f785e7
242.968750,28.489498310,-78.976908119,210.373535,164.138184,-0.093018,0.812191427,EarthInertialEciV1,EciCoast,0x0000,0x5ea9632b
243.968750,28.489348046,-78.968944119,210.466309,164.946777,-0.098877,0.811138570,EarthInertialEciV1,EciCoast,0x0000,0xfcbf8ee9
244.968750,28.489201197,-78.960979264,210.551270,165.754395,-0.104980,0.810185969,EarthInertialEciV1,EciCoast,0x0000,0x57d8895f
245.968750,28.489043249,-78.953009287,210.626221,166.561768,-0.112061,0.809333861,EarthInertialEciV1,EciCoast,0x0000,0x4c10594c
246.968750,28.488890423,-78.945048702,210.692139,167.368652,-0.118408,0.808583021,EarthInertialEciV1,EciCoast,0x0000,0xb48d29ca
247.968750,28.488732475,-78.937071041,210.749023,168.176270,-0.125000,0.807932973,EarthInertialEciV1,EciCoast,0x0000,0xb0ee6667
248.968750,28.488582211,-78.929103625,210.797852,168.983398,-0.131592,0.807384431,EarthInertialEciV1,EciCoast,0x0000,0x949715b2
249.968750,28.488429385,-78.921143040,210.837646,169.789795,-0.138184,0.806937635,EarthInertialEciV1,EciCoast,0x0000,0xa9358bb1
250.687500,28.488309857,-78.915427879,210.859131,170.369873,-0.143311,0.806679130,EarthInertialEciV1,EciCoast,0x0010,0xda7f1f69
250.968750,28.488265461,-78.913177332,210.868164,170.596680,-0.145508,0.806592405,EarthInertialEciV1,EciCoast,0x0000,0x676a9401
251.968750,28.488107513,-78.905216746,210.888428,171.402832,-0.152100,0.806349099,EarthInertialEciV1,EciCoast,0x0000,0x3d09ef6a
252.968750,28.487947857,-78.897248477,210.901611,172.208496,-0.158936,0.806207955,EarthInertialEciV1,EciCoast,0x0000,0x7f448558
253.968750,28.487787348,-78.889284476,210.904785,173.015137,-0.165771,0.806168616,EarthInertialEciV1,EciCoast,0x0000,0x18c80d54
254.968750,28.487625984,-78.881317061,210.899414,173.820068,-0.173340,0.806231380,EarthInertialEciV1,EciCoast,0x0000,0xd20fdb60
255.968750,28.487459499,-78.873349645,210.885010,174.625000,-0.180176,0.806396365,EarthInertialEciV1,EciCoast,0x0000,0xd2e47c04
256.968750,28.487301550,-78.865379668,210.860840,175.430664,-0.186768,0.806663156,EarthInertialEciV1,EciCoast,0x0000,0xadc6b85f
257.968750,28.487134211,-78.857412252,210.828857,176.235596,-0.194336,0.807031989,EarthInertialEciV1,EciCoast,0x0000,0x7306dc32
258.968750,28.486967725,-78.849454228,210.787109,177.040039,-0.201416,0.807502329,EarthInertialEciV1,EciCoast,0x0000,0xa5e6d2ec
259.968750,28.486796116,-78.841480836,210.737061,177.844238,-0.208740,0.808074355,EarthInertialEciV1,EciCoast,0x0000,0x7eb388e0
260.968750,28.486635607,-78.833515982,210.677979,178.648438,-0.216309,0.808747768,EarthInertialEciV1,EciCoast,0x0000,0x08a41db5
261.968750,28.486462291,-78.825546005,210.609131,179.452148,-0.223633,0.809522152,EarthInertialEciV1,EciCoast,0x0000,0x2443427c
262.968750,28.486294951,-78.817575174,210.531982,180.256104,-0.230713,0.810397565,EarthInertialEciV1,EciCoast,0x0000,0x4303ffe0
263.968750,28.486124197,-78.809607758,210.445801,181.059326,-0.238525,0.811373115,EarthInertialEciV1,EciCoast,0x0000,0x87f9b421
264.968750,28.485945758,-78.801642904,210.350342,181.862793,-0.246826,0.812449098,EarthInertialEciV1,EciCoast,0x0000,0xee7670fc
265.968750,28.485781833,-78.793683172,210.246094,182.665283,-0.254395,0.813624859,EarthInertialEciV1,EciCoast,0x0000,0x1fdb6e0a
266.968750,28.485604248,-78.785714903,210.133301,183.468018,-0.261475,0.814900041,EarthInertialEciV1,EciCoast,0x0000,0x317e4b0e
267.968750,28.485430932,-78.777741511,210.010986,184.270508,-0.269531,0.816274047,EarthInertialEciV1,EciCoast,0x0000,0xa9352e21
268.968750,28.485256763,-78.769770680,209.880127,185.072754,-0.277588,0.817746401,EarthInertialEciV1,EciCoast,0x0000,0xcbd584cc
269.968750,28.485079178,-78.761805826,209.739990,185.874023,-0.285400,0.819316626,EarthInertialEciV1,EciCoast,0x0000,0x70c2cd25
270.968750,28.484904154,-78.753828165,209.591064,186.676270,-0.292725,0.820984483,EarthInertialEciV1,EciCoast,0x0000,0x60101732
271.968750,28.484726569,-78.745858188,209.432617,187.478027,-0.301270,0.822748959,EarthInertialEciV1,EciCoast,0x0000,0x8d2579be
272.968750,28.484546423,-78.737893333,209.265869,188.278809,-0.308594,0.824609518,EarthInertialEciV1,EciCoast,0x0000,0x48641829
273.968750,28.484362008,-78.729922502,209.089844,189.080322,-0.317383,0.826565742,EarthInertialEciV1,EciCoast,0x0000,0x31a5aafb
274.968750,28.484180154,-78.721945695,208.904541,189.880859,-0.325684,0.828616798,EarthInertialEciV1,EciCoast,0x0000,0x2b40cf86
275.968750,28.484000008,-78.713971449,208.710693,190.681152,-0.333252,0.830762148,EarthInertialEciV1,EciCoast,0x0000,0xc39f73e3
276.968750,28.483818154,-78.705993788,208.508057,191.481934,-0.341553,0.833000958,EarthInertialEciV1,EciCoast,0x0000,0xba04cf60
277.968750,28.483631178,-78.698016128,208.296143,192.282227,-0.350098,0.835332513,EarthInertialEciV1,EciCoast,0x0000,0xfb1932e3
278.968750,28.483443347,-78.690049139,208.075195,193.081787,-0.358887,0.837756157,EarthInertialEciV1,EciCoast,0x0000,0xa3704cc7
279.968750,28.483258932,-78.682074039,207.844971,193.881592,-0.366943,0.840271056,EarthInertialEciV1,EciCoast,0x0000,0x14086263
280.968750,28.483077932,-78.674097232,207.606445,194.680420,-0.375244,0.842876434,EarthInertialEciV1,EciCoast,0x0000,0x65c2b930
281.968750,28.482885833,-78.666122132,207.358154,195.479736,-0.384033,0.845571578,EarthInertialEciV1,EciCoast,0x0000,0x1a4e25e5
282.968750,28.482687758,-78.658134226,207.101807,196.278809,-0.393066,0.848355412,EarthInertialEciV1,EciCoast,0x0000,0x7e163b4d
283.968750,28.482497366,-78.650164249,206.835938,197.077148,-0.401367,0.851227343,EarthInertialEciV1,EciCoast,0x0000,0x63fd5ec7
284.968750,28.482316366,-78.642172928,206.561768,197.875732,-0.410645,0.854186356,EarthInertialEciV1,EciCoast,0x0000,0x855d806a
285.968750,28.482127682,-78.634198682,206.277588,198.674072,-0.418457,0.857231855,EarthInertialEciV1,EciCoast,0x0000,0xb8d5e68c
286.968750,28.481933022,-78.626214191,205.985107,199.472412,-0.428223,0.860362411,EarthInertialEciV1,EciCoast,0x0000,0x38173ef3
287.968750,28.481738361,-78.618228846,205.683105,200.270264,-0.436523,0.863577604,EarthInertialEciV1,EciCoast,0x0000,0x0f8d4086
288.968750,28.481547116,-78.610251185,205.372314,201.067139,-0.445312,0.866876483,EarthInertialEciV1,EciCoast,0x0000,0xea4e1eb7
289.968750,28.481343064,-78.602259864,205.052734,201.864014,-0.454590,0.870257854,EarthInertialEciV1,EciCoast,0x0000,0x8fc2474b
290.968750,28.481148404,-78.594275372,204.724121,202.661621,-0.463867,0.873721182,EarthInertialEciV1,EciCoast,0x0000,0x5254de73
291.968750,28.480946913,-78.586278075,204.386230,203.458496,-0.472900,0.877265334,EarthInertialEciV1,EciCoast,0x0000,0x8b96a2e4
292.968750,28.480745423,-78.578296145,204.040283,204.254639,-0.482666,0.880889177,EarthInertialEciV1,EciCoast,0x0000,0xbdb02191
293.968750,28.480550762,-78.570295432,203.684814,205.051270,-0.491211,0.884592175,EarthInertialEciV1,EciCoast,0x0000,0xb90a82a7
294.968750,28.480345003,-78.562317771,203.319580,205.846680,-0.500732,0.888373137,EarthInertialEciV1,EciCoast,0x0000,0x940497ec
295.968750,28.480144366,-78.554326450,202.946289,206.642578,-0.510498,0.892231107,EarthInertialEciV1,EciCoast,0x0000,0x897c3d26
296.968750,28.479946290,-78.546328298,202.563721,207.438232,-0.519043,0.896165013,EarthInertialEciV1,EciCoast,0x0000,0x2662d6d8
297.968750,28.479737970,-78.538330147,202.172363,208.233643,-0.528809,0.900174201,EarthInertialEciV1,EciCoast,0x0000,0x79016909
298.968750,28.479539040,-78.530325165,201.771484,209.028809,-0.538086,0.904257536,EarthInertialEciV1,EciCoast,0x0000,0xc0ebe05d
299.968750,28.479327305,-78.522337259,201.361572,209.823242,-0.547852,0.908414245,EarthInertialEciV1,EciCoast,0x0000,0x593531d4
300.968750,28.479115569,-78.514328862,200.943115,210.617920,-0.557861,0.912643075,EarthInertialEciV1,EciCoast,0x0000,0x5d537d80
301.968750,28.478914078,-78.506330710,200.515625,211.412598,-0.566650,0.916943312,EarthInertialEciV1,EciCoast,0x0000,0x1bba1644
302.968750,28.478703196,-78.498329144,200.079102,212.206299,-0.576904,0.921313763,EarthInertialEciV1,EciCoast,0x0000,0xc2329965
303.968750,28.478491460,-78.490319893,199.633545,213.000977,-0.586426,0.925753772,EarthInertialEciV1,EciCoast,0x0000,0x9660f8c2
304.968750,28.478282286,-78.482314912,199.179443,213.794922,-0.596680,0.930262148,EarthInertialEciV1,EciCoast,0x0000,0x92481fd8
305.968750,28.478073965,-78.474311211,198.715332,214.587891,-0.606445,0.934838176,EarthInertialEciV1,EciCoast,0x0000,0x5f90442c
306.968750,28.477858814,-78.466302814,198.242920,215.380859,-0.616455,0.939480782,EarthInertialEciV1,EciCoast,0x0000,0x999a9a25
307.968750,28.477641102,-78.458298686,197.761230,216.174072,-0.626709,0.944189012,EarthInertialEciV1,EciCoast,0x0000,0x32664bfb
308.968750,28.477422536,-78.450286020,197.270508,216.966797,-0.636963,0.948961854,EarthInertialEciV1,EciCoast,0x0000,0x510d8a30
309.968750,28.477213361,-78.442260548,196.770996,217.759521,-0.646240,0.953798771,EarthInertialEciV1,EciCoast,0x0000,0xd74c2726
310.968750,28.476998210,-78.434246175,196.262451,218.551758,-0.657227,0.958698452,EarthInertialEciV1,EciCoast,0x0000,0x289a1712
311.968750,28.476779644,-78.426223264,195.745361,219.343506,-0.667236,0.963660181,EarthInertialEciV1,EciCoast,0x0000,0x8df5a152
312.968750,28.476557663,-78.418205475,195.218506,220.135254,-0.677246,0.968682945,EarthInertialEciV1,EciCoast,0x0000,0x4d94e07c
313.968750,28.476335682,-78.410186833,194.682861,220.926758,-0.687744,0.973766029,EarthInertialEciV1,EciCoast,0x0000,0xb00ead07
314.968750,28.476120531,-78.402157946,194.138184,221.717773,-0.697510,0.978908241,EarthInertialEciV1,EciCoast,0x0000,0xcac2fe6b
315.968750,28.475889158,-78.394138450,193.583984,222.508789,-0.709229,0.984108984,EarthInertialEciV1,EciCoast,0x0000,0xd9bfcd06
316.968750,28.475673153,-78.386103586,193.022217,223.299316,-0.718994,0.989367425,EarthInertialEciV1,EciCoast,0x0000,0xadb5d586
317.968750,28.475441781,-78.378074699,192.449951,224.090088,-0.729980,0.994682491,EarthInertialEciV1,EciCoast,0x0000,0x29b58396
318.968750,28.475224922,-78.370042396,191.869629,224.880371,-0.740479,1.000053406,EarthInertialEciV1,EciCoast,0x0000,0x88d1e609
319.968750,28.475012333,-78.362005825,191.280029,225.671387,-0.750244,1.005479574,EarthInertialEciV1,EciCoast,0x0000,0x9dc4b24b
320.968750,28.474777545,-78.353970108,190.681396,226.460938,-0.761719,1.010959923,EarthInertialEciV1,EciCoast,0x0000,0x0f5682e7
321.968750,28.474548733,-78.345931829,190.073486,227.250244,-0.772217,1.016493559,EarthInertialEciV1,EciCoast,0x0000,0x31a5a521
322.968750,28.474323337,-78.337888427,189.457031,228.039551,-0.782227,1.022079706,EarthInertialEciV1,EciCoast,0x0000,0xff4d4b94
323.968750,28.474090257,-78.329846733,188.831055,228.829102,-0.794434,1.027717710,EarthInertialEciV1,EciCoast,0x0000,0x93ea34ba
324.968750,28.473858884,-78.321800770,188.196045,229.618164,-0.804199,1.033406973,EarthInertialEciV1,EciCoast,0x0000,0x7f2b8ea5
325.968750,28.473633488,-78.313744562,187.553223,230.406494,-0.815918,1.039146245,EarthInertialEciV1,EciCoast,0x0000,0x9668108d
326.968750,28.473394432,-78.305704576,186.899414,231.194336,-0.827637,1.044934988,EarthInertialEciV1,EciCoast,0x0000,0xc5890de0
327.968750,28.473158790,-78.297648368,186.238037,231.982910,-0.838623,1.050772488,EarthInertialEciV1,EciCoast,0x0000,0x8c7a1a60
328.968750,28.472918880,-78.289592160,185.566650,232.771240,-0.849854,1.056658030,EarthInertialEciV1,EciCoast,0x0000,0x5453bdec
329.968750,28.472683238,-78.281536805,184.886230,233.558838,-0.860596,1.062590778,EarthInertialEciV1,EciCoast,0x0000,0xf6738e51
330.968750,28.472441620,-78.273470352,184.197266,234.346191,-0.872314,1.068569958,EarthInertialEciV1,EciCoast,0x0000,0x5f5ea23d
331.968750,28.472209394,-78.265413290,183.498779,235.132812,-0.883057,1.074595153,EarthInertialEciV1,EciCoast,0x0000,0x2d1c28be
332.968750,28.471963507,-78.257346836,182.792480,235.920166,-0.895020,1.080665350,EarthInertialEciV1,EciCoast,0x0000,0x2f02a6bf
333.968750,28.471727012,-78.249285079,182.075684,236.707031,-0.906738,1.086779952,EarthInertialEciV1,EciCoast,0x0000,0xf511b21d
334.968750,28.471485394,-78.241214357,181.350586,237.493408,-0.917480,1.092938364,EarthInertialEciV1,EciCoast,0x0000,0xc778c599
335.968750,28.471239507,-78.233138512,180.616699,238.280273,-0.929199,1.099139810,EarthInertialEciV1,EciCoast,0x0000,0x273beb5b
336.968750,28.471003012,-78.225060959,179.873291,239.066162,-0.940674,1.105383635,EarthInertialEciV1,EciCoast,0x0000,0x3e281c60
337.968750,28.470757125,-78.216980845,179.121094,239.851562,-0.952881,1.111669183,EarthInertialEciV1,EciCoast,0x0000,0x57cbed75
338.968750,28.470508677,-78.208901585,178.359375,240.637207,-0.964600,1.117996037,EarthInertialEciV1,EciCoast,0x0000,0x52741ca9
339.968750,28.470261936,-78.200811226,177.588867,241.422607,-0.976074,1.124363303,EarthInertialEciV1,EciCoast,0x0000,0xccff9858
340.968750,28.470013488,-78.192723428,176.809082,242.208008,-0.987793,1.130770624,EarthInertialEciV1,EciCoast,0x0000,0x88977589
341.968750,28.469764186,-78.184640753,176.020020,242.992676,-0.999512,1.137217224,EarthInertialEciV1,EciCoast,0x0000,0x684f062d
342.968750,28.469514030,-78.176542710,175.223145,243.777588,-1.012451,1.143702269,EarthInertialEciV1,EciCoast,0x0000,0x3b24387a
343.968750,28.469268143,-78.168448936,174.415771,244.561768,-1.023926,1.150225639,EarthInertialEciV1,EciCoast,0x0000,0x57121ec6
344.968750,28.469015426,-78.160342355,173.599854,245.345703,-1.035645,1.156786561,EarthInertialEciV1,EciCoast,0x0000,0xbdd352bc
345.968750,28.468760148,-78.152244312,172.775146,246.129639,-1.048096,1.163384497,EarthInertialEciV1,EciCoast,0x0000,0x30bdb6ec
346.968750,28.468493771,-78.144137732,171.940674,246.913330,-1.060059,1.170018733,EarthInertialEciV1,EciCoast,0x0000,0xc4d8edaf
347.968750,28.468251299,-78.136037127,171.097900,247.696777,-1.072266,1.176688850,EarthInertialEciV1,EciCoast,0x0000,0x9b7baf8b
348.968750,28.467984922,-78.127922009,170.245850,248.480225,-1.084961,1.183394492,EarthInertialEciV1,EciCoast,0x0000,0x63c30664
349.968750,28.467738181,-78.119805183,169.385010,249.263184,-1.097168,1.190135002,EarthInertialEciV1,EciCoast,0x0000,0x27e92704
350.968750,28.467482049,-78.111687503,168.514160,250.045654,-1.108887,1.196909726,EarthInertialEciV1,EciCoast,0x0000,0xedc5e84d
